seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_uncond_var_ref,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
49,8,"ARX(1,1)",True,0,-170.0644126880179,360.1288253760358,393.83520565731243,-170.06441268827996,360.1288253765599,393.8352056578365,-170.0644126880179,360.1288253760358,393.83520565731243,2.6204816094832495e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.74392702399194,39.74392702399194,3.076785525337554,0.1845916250716091,0.818945832641545,0.818945832641545,0.07830088693029671,0.16445842588363735,0.24595117000846609,2.63347721895879,9.541055009622028e-08,1.4006394027710719e-06,95410.55009622028,1400639.4027710718
49,9,"ARX(1,1)",True,0,-170.06480902214014,360.1296180442803,393.8359983255569,-170.06480902203992,360.12961804407985,393.83599832535646,-170.06480902214014,360.1296180442803,393.8359983255569,-1.0021494745160453e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.618027847920004,40.618027847920004,3.0439712578805267,0.1833990603707126,0.8186041524792634,0.8186041524792634,0.07897575322167401,0.1644891512857014,0.24685881634289902,2.657814378749622,9.540503448209468e-08,1.4003377443749189e-06,95405.03448209468,1400337.744374919
49,10,"ARX(1,1)",True,0,-170.06438656513083,360.12877313026166,393.8351534115383,-170.06438656539154,360.1287731307831,393.8351534120597,-170.06438656513083,360.12877313026166,393.8351534115383,2.6071234060509596e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.790123635742006,39.790123635742006,3.060940116763555,0.1845081365837645,0.8191853219333078,0.8191853219333078,0.07830676388894621,0.1645403550699226,0.24606606999974745,2.634348350087466,9.539748945914471e-08,1.4006113866999863e-06,95397.48945914471,1400611.3866999864
49,11,"ARX(1,1)",True,0,-170.06436618569933,360.12873237139866,393.83511265267526,-170.06436618655317,360.12873237310635,393.83511265438295,-170.06436618569933,360.12873237139866,393.83511265267526,8.538449947081972e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.88015808405992,39.88015808405992,3.073544652383653,0.1843996513981395,0.8190642842041408,0.8190642842041408,0.07836654637046954,0.16443617528115254,0.24609697507485448,2.637213718507887,9.540029327452455e-08,1.4005590839570931e-06,95400.29327452455,1400559.083957093
49,12,"ARX(1,1)",True,0,-170.06436684574248,360.12873369148497,393.8351139727616,-170.0643668453787,360.1287336907574,393.835113972034,-170.06436684574248,360.12873369148497,393.8351139727616,-3.637978807091713e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.029736542577346,40.029736542577346,3.070973148071845,0.1842116226588212,0.8192810091949914,0.8192810091949914,0.07837400385331764,0.16442669739180835,0.2461941450506341,2.6419110070617586,9.538667695108307e-08,1.400529422404378e-06,95386.67695108306,1400529.422404378
49,13,"ARX(1,1)",True,0,-170.0644668505043,360.1289337010086,393.8353139822852,-170.0644668503256,360.1289337006512,393.8353139819278,-170.0644668505043,360.1289337010086,393.8353139822852,-1.7868728718895e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.31711167393033,40.31711167393033,3.0647225273730587,0.1838017607878256,0.8187909674300595,0.8187909674300595,0.07869457465165322,0.16436396002145226,0.24646323039671378,2.64930393693232,9.540699893919849e-08,1.400436997845876e-06,95406.99893919849,1400436.997845876
49,14,"ARX(1,1)",True,0,-170.06441541654084,360.1288308330817,393.8352111143583,-170.06441541671583,360.12883083343166,393.8352111147083,-170.06441541654084,360.1288308330817,393.8352111143583,1.7499246496299747e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.821431914937506,39.821431914937506,3.0507216886504507,0.1846418511550188,0.8192719583510306,0.8192719583510306,0.0785032433720988,0.16464932450734276,0.24643223393109295,2.640384882018995,9.538751118461407e-08,1.4005420831432196e-06,95387.51118461406,1400542.0831432196
49,15,"ARX(1,1)",True,0,-170.09312715305327,360.18625430610655,393.89263458738316,-170.09312715320266,360.1862543064053,393.8926345876819,-170.09312715305327,360.18625430610655,393.89263458738316,1.4938450476620346e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,36.03837391646914,36.03837391646914,3.4304807770415575,0.1903576202984141,0.8153423678791045,0.8153423678791045,0.07684968040921338,0.16261664180580487,0.2421684774636854,2.5331239230421723,9.53659722583539e-08,1.4005851727624368e-06,95365.9722583539,1400585.1727624368
49,16,"ARX(1,1)",True,0,-170.0643556940612,360.1287113881224,393.835091669399,-170.0643556941467,360.1287113882934,393.83509166957,-170.0643556940612,360.1287113881224,393.835091669399,8.552092367608566e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.968855013836375,39.968855013836375,3.0705027407213805,0.1842278107547275,0.8190965136911825,0.8190965136911825,0.07834944998504449,0.16440255235249912,0.246061755885714,2.63822272235426,9.539883284472594e-08,1.4005102176757371e-06,95398.83284472594,1400510.217675737
49,17,"ARX(1,1)",True,0,-170.06438322921395,360.1287664584279,393.8351467397045,-170.06438322877807,360.12876645755614,393.8351467388328,-170.06438322921395,360.1287664584279,393.8351467397045,-4.3587533582467586e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.914429997586716,39.914429997586716,3.061776906450943,0.1843344029015617,0.8191153665477537,0.8191153665477537,0.07833661898514943,0.16453500822961575,0.24613992371606264,2.637739269393597,9.537612888702288e-08,1.400424321193267e-06,95376.12888702287,1400424.321193267
49,18,"ARX(1,1)",True,0,-170.06436395921622,360.12872791843245,393.83510819970905,-170.06436395924416,360.1287279184883,393.8351081997649,-170.06436395921622,360.12872791843245,393.83510819970905,2.793854037008714e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.05953848990228,40.05953848990228,3.0587566192493263,0.1841069005776959,0.818990283142393,0.818990283142393,0.07847904401885504,0.16454641646751672,0.24626759764296324,2.640915087212494,9.539978797105317e-08,1.4004974413050448e-06,95399.78797105317,1400497.4413050448
49,19,"ARX(1,1)",True,0,-170.06440542277005,360.1288108455401,393.8351911268167,-170.0644054234099,360.1288108468198,393.8351911280964,-170.06440542277005,360.1288108455401,393.8351911268167,6.398579444066854e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.753999325759395,39.753999325759395,3.071239236928042,0.1846051269164327,0.8192867108555046,0.8192867108555046,0.07826258330012148,0.16448256436430314,0.24599250736452627,2.6345829510050156,9.541149469680755e-08,1.4006503245652342e-06,95411.49469680755,1400650.3245652341
49,20,"ARX(1,1)",True,0,-170.06452666005322,360.12905332010644,393.83543360138304,-170.06452666000882,360.12905332001765,393.8354336012943,-170.06452666005322,360.12905332010644,393.83543360138304,-4.439471013029106e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.0707727999936,40.0707727999936,3.021231235453583,0.1840431864436452,0.8196930373039837,0.8196930373039837,0.0783821366073652,0.16479925864858153,0.2464210387900373,2.6401279246412717,9.538097234218522e-08,1.4005773033765518e-06,95380.97234218522,1400577.303376552
49,21,"ARX(1,1)",True,0,-170.06435095148015,360.1287019029603,393.8350821842369,-170.06435095173651,360.12870190347303,393.8350821847496,-170.06435095148015,360.1287019029603,393.8350821842369,2.5636381906224415e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.999922339081444,39.999922339081444,3.064094657357168,0.1842242575222156,0.8191238519924084,0.8191238519924084,0.07842284910261893,0.16445217615337712,0.24619902941646366,2.64027186621307,9.5395675910731e-08,1.40051704158213e-06,95395.675910731,1400517.04158213
49,22,"ARX(1,1)",True,0,-170.064429710017,360.128859420034,393.8352397013106,-170.06442971008494,360.1288594201699,393.8352397014465,-170.064429710017,360.128859420034,393.8352397013106,6.792788553866558e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.97811391394957,39.97811391394957,3.088154551809188,0.18418938627408,0.8195372833388195,0.8195372833388195,0.0781801545889485,0.1643050059923578,0.2458647059913551,2.6376596655175444,9.54212643897594e-08,1.4005943694381994e-06,95421.2643897594,1400594.3694381993
49,23,"ARX(1,1)",True,0,-170.06453809120174,360.1290761824035,393.8354564636801,-170.06453808915353,360.12907617830706,393.83545645958367,-170.06453809120174,360.1290761824035,393.8354564636801,-2.048210490102065e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.54990455631591,39.54990455631591,3.0738798757851633,0.184866388759868,0.819259896390953,0.819259896390953,0.07812366608146722,0.1645359670152809,0.24581598984480185,2.6283178765821957,9.540418602368349e-08,1.4006641375550048e-06,95404.18602368349,1400664.1375550048
49,24,"ARX(1,1)",True,0,-170.06440106746047,360.12880213492093,393.83518241619754,-170.0644010682277,360.1288021364554,393.835182417732,-170.06440106746047,360.12880213492093,393.83518241619754,7.672440460737562e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.13372076263624,40.13372076263624,3.0759258910579987,0.1840234645091987,0.8186383298646913,0.8186383298646913,0.07857236365049013,0.1643778174429788,0.2462222431657385,2.64333166248335,9.54146223729997e-08,1.4004232365896952e-06,95414.62237299969,1400423.236589695
49,25,"ARX(1,1)",True,0,-170.06552644886358,360.13105289772716,393.83743317900377,-170.06552644892707,360.13105289785415,393.8374331791308,-170.06552644886358,360.13105289772716,393.83743317900377,6.349409886752255e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.8332615632099,40.8332615632099,3.113722860306256,0.1831291439531235,0.8178429682837505,0.8178429682837505,0.07922409327846713,0.16383062012153546,0.24678127608425798,2.6636282891755236,9.543879781005299e-08,1.4002993759108977e-06,95438.79781005299,1400299.3759108977
49,26,"ARX(1,1)",True,0,-170.06435308105705,360.1287061621141,393.8350864433907,-170.06435308075334,360.12870616150667,393.8350864427833,-170.06435308105705,360.1287061621141,393.8350864433907,-3.037143869732972e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.99625514428289,39.99625514428289,3.0634414158912326,0.1841749978103067,0.8191679845334472,0.8191679845334472,0.07836391621521693,0.16444272592389236,0.24612756720443663,2.6385833738682125,9.539059571602438e-08,1.4005110865579425e-06,95390.59571602439,1400511.0865579424
49,27,"ARX(1,1)",True,0,-170.06450466712263,360.12900933424527,393.8353896155219,-170.0645046625084,360.1290093250168,393.8353896062934,-170.06450466712263,360.12900933424527,393.8353896155219,-4.61423610431666e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.684987518081485,39.684987518081485,3.0813958526307195,0.184491081493946,0.818962721839493,0.818962721839493,0.07811296834946918,0.16441439780944092,0.2456486551623447,2.6265515825149057,9.540666388365301e-08,1.400598681832326e-06,95406.66388365302,1400598.681832326
49,28,"ARX(1,1)",True,0,-170.0643601600183,360.1287203200366,393.83510060131323,-170.06436016003602,360.12872032007203,393.83510060134864,-170.0643601600183,360.1287203200366,393.83510060131323,1.7706724975141697e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.10099087663157,40.10099087663157,3.064255412185597,0.1840540449934445,0.8191347522128074,0.8191347522128074,0.0784370140298995,0.16442024414429388,0.2462168537081521,2.6421435201713424,9.539348315882916e-08,1.4004658350275906e-06,95393.48315882916,1400465.8350275906
49,29,"ARX(1,1)",True,0,-170.06435400580523,360.12870801161046,393.83508829288706,-170.0643540060041,360.1287080120082,393.8350882932848,-170.06435400580523,360.12870801161046,393.83508829288706,1.9886670088453684e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.0128950121601,40.0128950121601,3.0709929477501254,0.1842000624329806,0.8190809816944469,0.8190809816944469,0.07839983124682678,0.16436216034140264,0.24611221460652044,2.6403689889991635,9.540353892596002e-08,1.4005426572952638e-06,95403.53892596002,1400542.6572952638
49,30,"ARX(1,1)",True,0,-170.064352674505,360.12870534901,393.8350856302866,-170.06435267414213,360.12870534828426,393.83508562956087,-170.064352674505,360.12870534901,393.8350856302866,-3.6285996429796796e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.02524997624579,40.02524997624579,3.0646133386895515,0.1842009471144662,0.8190839616504191,0.8190839616504191,0.07844576030779549,0.1644275668850328,0.2462092031385577,2.641285435339658,9.539877611875914e-08,1.4005173657060066e-06,95398.77611875915,1400517.3657060065
49,31,"ARX(1,1)",True,0,-170.06437114207984,360.12874228415967,393.8351225654363,-170.0643711420026,360.1287422840052,393.8351225652818,-170.06437114207984,360.12874228415967,393.8351225654363,-7.722178452240769e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.03902113697104,40.03902113697104,3.0559526886533073,0.1842343564006609,0.8192937103575992,0.8192937103575992,0.07847884111915664,0.16452245926946357,0.24637127202129988,2.643321928640562,9.538448366965254e-08,1.4004604964165454e-06,95384.48366965255,1400460.4964165455
49,32,"ARX(1,1)",True,0,-170.0643526583393,360.1287053166786,393.8350855979552,-170.06435265896192,360.12870531792385,393.83508559920045,-170.0643526583393,360.1287053166786,393.8350855979552,6.226343884918606e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.01940691235905,40.01940691235905,3.0619309641541084,0.1841820893524525,0.8191702239638037,0.8191702239638037,0.07841437213974078,0.1644533849464931,0.24620577581977937,2.640384242097652,9.539263349090893e-08,1.4005037704732914e-06,95392.63349090893,1400503.7704732914
49,33,"ARX(1,1)",True,0,-170.06437137471767,360.12874274943533,393.83512303071194,-170.0643713716679,360.1287427433358,393.8351230246124,-170.06437137471767,360.12874274943533,393.83512303071194,-3.0497631087200716e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.12902546939445,40.12902546939445,3.063195304088091,0.1840113715711724,0.8189890271889783,0.8189890271889783,0.0785089807287068,0.1644333117789686,0.2462927273871256,2.642811114470314,9.539241563163467e-08,1.4004758046943469e-06,95392.41563163466,1400475.8046943469
49,34,"ARX(1,1)",True,0,-170.06440075699345,360.1288015139869,393.8351817952635,-170.064400757011,360.12880151402203,393.8351817952986,-170.06440075699345,360.1288015139869,393.8351817952635,1.7536194718559273e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.79055391084143,39.79055391084143,3.055068115325852,0.1845337217307604,0.8193477343015859,0.8193477343015859,0.07828956771067626,0.1645654496231334,0.24612876111898896,2.6351499832219902,9.537606060504217e-08,1.4005792027818154e-06,95376.06060504216,1400579.2027818153
49,35,"ARX(1,1)",True,0,-170.06449017859634,360.1289803571927,393.8353606384693,-170.06449018083475,360.1289803616695,393.8353606429461,-170.06449017859634,360.1289803571927,393.8353606384693,2.2384085696103284e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.65823854647198,39.65823854647198,3.080986096053067,0.1849466551467171,0.819241414412448,0.819241414412448,0.07843520070807292,0.16452860853989507,0.24621191645444973,2.637846446491423,9.544402023922862e-08,1.4007718929969841e-06,95444.02023922863,1400771.892996984
49,36,"ARX(1,1)",True,0,-170.0643797188044,360.1287594376088,393.8351397188854,-170.0643797180149,360.1287594360298,393.8351397173064,-170.0643797188044,360.1287594376088,393.8351397188854,-7.894982445577625e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.06750848613128,40.06750848613128,3.0638756338110094,0.1842182509095663,0.8192549675660532,0.8192549675660532,0.0785538730427561,0.1644672913867654,0.2464288451132218,2.6446811703193482,9.539903676203054e-08,1.400500542955569e-06,95399.03676203053,1400500.542955569
49,37,"ARX(1,1)",True,0,-170.06441425769265,360.1288285153853,393.8352087966619,-170.0644142574708,360.1288285149416,393.8352087962182,-170.06441425769265,360.1288285153853,393.8352087966619,-2.2185986381373368e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.818135739081,39.818135739081,3.0587307301599056,0.1845731875189231,0.8196941721449289,0.8196941721449289,0.07826110514205628,0.16447564023408714,0.24614813114582293,2.6381772123268172,9.538664361055977e-08,1.400601247547361e-06,95386.64361055977,1400601.2475473608
49,38,"ARX(1,1)",True,0,-170.06436175096303,360.12872350192606,393.83510378320267,-170.06436175087393,360.12872350174786,393.83510378302446,-170.06436175096303,360.12872350192606,393.83510378320267,-8.910205906431656e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.99068728326405,39.99068728326405,3.076903610265182,0.1842822478103822,0.8190526489620171,0.8190526489620171,0.078429703386502,0.16432463426468816,0.24615132611422846,2.6412245914720045,9.539974670254838e-08,1.4005237551913277e-06,95399.7467025484,1400523.7551913278
49,39,"ARX(1,1)",True,0,-170.06435338235713,360.12870676471425,393.83508704599086,-170.0643533821874,360.1287067643748,393.8350870456514,-170.06435338235713,360.12870676471425,393.83508704599086,-1.6973444871837273e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.03889294607601,40.03889294607601,3.0658179717172485,0.1841503628677616,0.8192520603720415,0.8192520603720415,0.07838439064662141,0.16440430091119335,0.2461542607709133,2.6407189282937766,9.540228041894528e-08,1.4005409245882574e-06,95402.28041894529,1400540.9245882574
49,40,"ARX(1,1)",True,0,-170.06435206553175,360.1287041310635,393.8350844123401,-170.06435206549838,360.1287041309968,393.8350844122734,-170.06435206553175,360.1287041310635,393.8350844123401,-3.3367086871294305e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.976188844782996,39.976188844782996,3.0668674665622695,0.1842903461579588,0.8192477477106932,0.8192477477106932,0.07838464152827825,0.1644216559318352,0.24616106427614082,2.640544415464702,9.53998633309656e-08,1.4005218482890765e-06,95399.8633309656,1400521.8482890765
50,1,"ARX(1,1)",True,0,-170.06439792324997,360.12879584649994,393.83517612777655,-170.0643979228216,360.1287958456432,393.8351761269198,-170.06439792324997,360.12879584649994,393.83517612777655,-4.283720045350492e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.16319220688851,40.16319220688851,3.0683710373684194,0.1840270516541177,0.8189757820982463,0.8189757820982463,0.0786035983022166,0.1645008558221078,0.24644981434156776,2.6455665399598702,9.539768590506488e-08,1.4004258913832462e-06,95397.68590506488,1400425.891383246
50,2,"ARX(1,1)",True,0,-170.06479632166793,360.12959264333585,393.83597292461246,-170.06479631967255,360.1295926393451,393.8359729206217,-170.06479632166793,360.12959264333585,393.83597292461246,-1.9953745322709437e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.42800691830912,39.42800691830912,3.0456030287319553,0.1849978277436171,0.8202474819674852,0.8202474819674852,0.07781798544657495,0.164688628451265,0.2457493049248347,2.6240663741135863,9.535682738521808e-08,1.4006535530730697e-06,95356.82738521809,1400653.5530730698
50,3,"ARX(1,1)",True,0,-170.06447544927624,360.1289508985525,393.8353311798291,-170.0644754515614,360.1289509031228,393.8353311843994,-170.06447544927624,360.1289508985525,393.8353311798291,2.285162281623343e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.62163549991224,39.62163549991224,3.0700528419607673,0.1846895290522704,0.8190451573886378,0.8190451573886378,0.07821507038855102,0.16455126328733224,0.2459158940355163,2.6280509991044436,9.539727558883327e-08,1.4006150609320695e-06,95397.27558883326,1400615.0609320696
50,4,"ARX(1,1)",True,0,-170.0643873374518,360.1287746749036,393.8351549561802,-170.0643873373246,360.1287746746492,393.8351549559258,-170.0643873374518,360.1287746749036,393.8351549561802,-1.2718714970105793e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.105274306614454,40.105274306614454,3.0674745547250284,0.1839443083558088,0.8190287680233745,0.8190287680233745,0.07831151995727843,0.16422963416601855,0.2459554044887861,2.639142480739573,9.5397784123216e-08,1.4005335373693478e-06,95397.784123216,1400533.5373693479
50,5,"ARX(1,1)",True,0,-170.0644821780285,360.128964356057,393.8353446373336,-170.0644821780553,360.1289643561106,393.8353446373872,-170.0644821780285,360.128964356057,393.8353446373336,2.680167199287098e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.63048623428061,39.63048623428061,3.0620462747960135,0.1847003860454066,0.8189906367580088,0.8189906367580088,0.07827765079823903,0.16457579372610343,0.24598364813561713,2.6290913626551964,9.53935295461189e-08,1.4007643934304095e-06,95393.5295461189,1400764.3934304095
50,6,"ARX(1,1)",True,0,-170.06438614358098,360.12877228716195,393.83515256843856,-170.06438615076814,360.1287723015363,393.8351525828129,-170.06438614358098,360.12877228716195,393.83515256843856,7.187168193922844e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.870683278657204,39.870683278657204,3.0610846921194823,0.1843603948038575,0.8193964333794842,0.8193964333794842,0.07825239362164987,0.16450219602101784,0.2461075722819836,2.6355884052018856,9.536671723387075e-08,1.4005539107488896e-06,95366.71723387075,1400553.9107488897
50,7,"ARX(1,1)",True,0,-170.0644127323656,360.1288254647312,393.83520574600783,-170.06441273108015,360.1288254621603,393.8352057434369,-170.0644127323656,360.1288254647312,393.83520574600783,-1.2854570741183124e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.122883649449086,40.122883649449086,3.057727037977445,0.184033002519707,0.8189090403333419,0.8189090403333419,0.07856271057069433,0.1643730879021158,0.246317166073092,2.642901789528499,9.53897725711917e-08,1.4004961526097657e-06,95389.77257119169,1400496.1526097658
50,8,"ARX(1,1)",True,0,-170.06435592389013,360.12871184778027,393.8350921290569,-170.06435592392418,360.1287118478484,393.835092129125,-170.06435592389013,360.12871184778027,393.8350921290569,3.4049207897624e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.92557504141669,39.92557504141669,3.064669336429591,0.1843180268467094,0.8192150806976632,0.8192150806976632,0.07833521231808685,0.16445782099649414,0.24609450451709464,2.6379580066901562,9.5396224555259e-08,1.4005325379001315e-06,95396.22455525899,1400532.5379001314
50,9,"ARX(1,1)",True,0,-170.06440428239898,360.12880856479796,393.8351888460746,-170.0644042823297,360.1288085646594,393.835188845936,-170.06440428239898,360.12880856479796,393.8351888460746,-6.929212759132497e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.76698198114259,39.76698198114259,3.063224226875664,0.1845717899086868,0.819430281765672,0.819430281765672,0.07822735855386513,0.16450670137138762,0.2460065726794235,2.6345865269653697,9.539992059098877e-08,1.4006129023893097e-06,95399.92059098877,1400612.9023893096
50,10,"ARX(1,1)",True,0,-170.06444330899222,360.12888661798445,393.83526689926106,-170.06444330887425,360.1288866177485,393.8352668990251,-170.06444330899222,360.12888661798445,393.83526689926106,-1.1797851584560703e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.29196443889773,40.29196443889773,3.0741182194770365,0.1838027938736166,0.8189097024493173,0.8189097024493173,0.07858657472452267,0.1642880593088772,0.24629571323739907,2.6475394393294316,9.541635318571165e-08,1.4004802531611391e-06,95416.35318571165,1400480.253161139
50,11,"ARX(1,1)",True,0,-170.0646439585836,360.1292879171672,393.8356681984438,-170.064643958564,360.129287917128,393.8356681984046,-170.0646439585836,360.1292879171672,393.8356681984438,-1.958255779754836e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.53231232183471,39.53231232183471,3.0563502141764127,0.1848456294913151,0.8200458851861533,0.8200458851861533,0.07787647543334265,0.16453353633031878,0.24568321084067718,2.626624847777858,9.538162765789043e-08,1.400684612312858e-06,95381.62765789044,1400684.612312858
50,12,"ARX(1,1)",True,0,-170.06435310562534,360.1287062112507,393.8350864925273,-170.06435310556867,360.12870621113734,393.835086492414,-170.06435310562534,360.1287062112507,393.8350864925273,-5.667288860422559e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.93934416385439,39.93934416385439,3.064660457652461,0.1843116727026444,0.8192288448412541,0.8192288448412541,0.07836872819516202,0.16446567768519904,0.2461456832191442,2.638705408740887,9.539921655545448e-08,1.4005499115142865e-06,95399.21655545448,1400549.9115142867
50,13,"ARX(1,1)",True,0,-170.0647713360744,360.1295426721488,393.8359229534254,-170.06477133919572,360.12954267839143,393.835922959668,-170.0647713360744,360.1295426721488,393.8359229534254,3.121328973065829e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.40663383037892,39.40663383037892,3.082136463264138,0.1850852082385058,0.8199276462130372,0.8199276462130372,0.0778240615876886,0.1644143762026938,0.24550525391379877,2.624749946234514,9.541165501083936e-08,1.4007342622643856e-06,95411.65501083936,1400734.2622643856
50,14,"ARX(1,1)",True,0,-170.06435553602392,360.12871107204785,393.83509135332446,-170.06435553610078,360.12871107220155,393.83509135347816,-170.06435553602392,360.12871107204785,393.83509135332446,7.685230229981244e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.00937714549579,40.00937714549579,3.068419828352472,0.1841866321593361,0.8189472965745752,0.8189472965745752,0.07843625951405632,0.16440770796318843,0.24616475539513988,2.639774643842526,9.539188463847542e-08,1.400490061190323e-06,95391.88463847543,1400490.061190323
50,15,"ARX(1,1)",True,0,-170.06443726537626,360.1288745307525,393.8352548120291,-170.0644372625985,360.128874525197,393.8352548064736,-170.06443726537626,360.1288745307525,393.8352548120291,-2.7777673494711053e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.17733640255601,40.17733640255601,3.0488076680596237,0.1838759625078512,0.8188989392613957,0.8188989392613957,0.07850836615297269,0.16433671661014818,0.24622636985481341,2.642134303420254,9.538258520052526e-08,1.4004510594126889e-06,95382.58520052525,1400451.059412689
50,16,"ARX(1,1)",True,0,-170.065147357761,360.130294715522,393.8366749967986,-170.06514736072563,360.13029472145126,393.8366750027279,-170.065147357761,360.130294715522,393.8366749967986,2.9646400889760116e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.280452122266254,39.280452122266254,3.0340992425042206,0.185155116984813,0.8207239991893127,0.8207239991893127,0.0775774433860329,0.16473599216060597,0.24558140000782386,2.618634474196506,9.533400862444598e-08,1.4006490907474953e-06,95334.00862444598,1400649.0907474954
50,17,"ARX(1,1)",True,0,-170.06436041979214,360.1287208395843,393.8351011208609,-170.0643604212083,360.12872084241667,393.8351011236933,-170.06436041979214,360.1287208395843,393.8351011208609,1.4161685157887405e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,40.08001994928571,40.08001994928571,3.0715818419095084,0.1840995151368968,0.8190057926871961,0.8190057926871961,0.07843944260333105,0.16435692792577525,0.24614339702659174,2.6419623025277694,9.540574689469417e-08,1.4004897697388304e-06,95405.74689469418,1400489.7697388306
50,18,"ARX(1,1)",True,0,-170.06435154398108,360.12870308796215,393.83508336923876,-170.06435154397616,360.1287030879523,393.8350833692289,-170.06435154398108,360.12870308796215,393.83508336923876,-4.916955731459893e-12,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.99032201854525,39.99032201854525,3.063333687945888,0.1842137771236626,0.8190699416237415,0.8190699416237415,0.07841843299893535,0.1644624649499485,0.24618168025567583,2.63931530045929,9.539503398625847e-08,1.4005269664133993e-06,95395.03398625847,1400526.9664133992
50,19,"ARX(1,1)",True,0,-170.06437507344242,360.12875014688484,393.83513042816145,-170.06437507345277,360.1287501469056,393.8351304281821,-170.06437507344242,360.12875014688484,393.83513042816145,1.0345502232667059e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,39.97254058802766,39.97254058802766,3.081750567370876,0.184245908746359,0.8189800647585308,0.8189800647585308,0.07840577555033065,0.16431048683121255,0.24608397623491055,2.6389352778821125,9.540214486489633e-08,1.4005457009617288e-06,95402.14486489633,1400545.7009617288
