seed,draw,mean_type,success,optimizer_success,loglik,AIC,BIC,selection_eligible,selection_reason,selection_bounds_ok,selection_mean_stationary,selection_loglik_upper_threshold,selection_loglik_plausible,selection_implied_variance_bounds_ok,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
19,25,"ARX(1,1)",True,True,-184.3961861403216,382.7923722806431,406.3868384775368,True,eligible,True,True,-150.0,True,True,0.39447853780303355,0.39447853780303355,0.39447853780303355,2.625623318075432,2.625623318075432,2.625623318075432,0.280776613934306,0.280776613934306,0.280776613934306,0.39447853780303355,0.39447853780303355,-0.16558787087584412,-0.16558787087584412,-0.16558787087584412,0.7973722258194024,0.7973722258194024,0.7973722258194024,9.816390281465178e-08,1.4360671996089686e-06,98163.90281465178,1436067.1996089686
19,26,"ARX(1,1)",True,True,-184.39617960761063,382.79235921522127,406.3868254121149,True,eligible,True,True,-150.0,True,True,0.3945447255051012,0.3945447255051012,0.3945447255051012,2.6270889738486973,2.6270889738486973,2.6270889738486973,0.2809999269015453,0.2809999269015453,0.2809999269015453,0.3945447255051012,0.3945447255051012,-0.16583494200900306,-0.16583494200900306,-0.16583494200900306,0.7976191896155778,0.7976191896155778,0.7976191896155778,9.81604191858004e-08,1.4360078346410137e-06,98160.41918580039,1436007.8346410138
19,27,"ARX(1,1)",True,True,-184.3961786627936,382.7923573255872,406.3868235224808,True,eligible,True,True,-150.0,True,True,0.39451576187586956,0.39451576187586956,0.39451576187586956,2.628580600721289,2.628580600721289,2.628580600721289,0.2811100729935411,0.2811100729935411,0.2811100729935411,0.39451576187586956,0.39451576187586956,-0.16584708680062565,-0.16584708680062565,-0.16584708680062565,0.7972785115196539,0.7972785115196539,0.7972785115196539,9.814648088532729e-08,1.4359795456951332e-06,98146.4808853273,1435979.5456951333
19,28,"ARX(1,1)",True,True,-184.39618021354323,382.79236042708646,406.3868266239801,True,eligible,True,True,-150.0,True,True,0.3944328299596842,0.3944328299596842,0.3944328299596842,2.62943580997104,2.62943580997104,2.62943580997104,0.2811039207153535,0.2811039207153535,0.2811039207153535,0.3944328299596842,0.3944328299596842,-0.16573105126415782,-0.16573105126415782,-0.16573105126415782,0.7967456269542681,0.7967456269542681,0.7967456269542681,9.815700901743978e-08,1.4359701482166458e-06,98157.00901743978,1435970.1482166457
19,29,"ARX(1,1)",True,True,-184.3961816207044,382.7923632414088,406.3868294383024,True,eligible,True,True,-150.0,True,True,0.39456112024492107,0.39456112024492107,0.39456112024492107,2.625779345257857,2.625779345257857,2.625779345257857,0.280974884261302,0.280974884261302,0.280974884261302,0.39456112024492107,0.39456112024492107,-0.16560002396577944,-0.16560002396577944,-0.16560002396577944,0.7973310760677128,0.7973310760677128,0.7973310760677128,9.816055141093845e-08,1.435944718509642e-06,98160.55141093845,1435944.7185096422
19,30,"ARX(1,1)",True,True,-184.39617776793085,382.7923555358617,406.3868217327553,True,eligible,True,True,-150.0,True,True,0.39452430140828637,0.39452430140828637,0.39452430140828637,2.62680454001686,2.62680454001686,2.62680454001686,0.281028955621505,0.281028955621505,0.281028955621505,0.39452430140828637,0.39452430140828637,-0.1656374576364581,-0.1656374576364581,-0.1656374576364581,0.7971406774455327,0.7971406774455327,0.7971406774455327,9.816287220720401e-08,1.4359860460345497e-06,98162.872207204,1435986.0460345498
19,31,"ARX(1,1)",True,True,-184.39617838569544,382.79235677139087,406.3868229682845,True,eligible,True,True,-150.0,True,True,0.39454921317173064,0.39454921317173064,0.39454921317173064,2.627091301731656,2.627091301731656,2.627091301731656,0.2809981065184174,0.2809981065184174,0.2809981065184174,0.39454921317173064,0.39454921317173064,-0.16566686794393332,-0.16566686794393332,-0.16566686794393332,0.7972877659159734,0.7972877659159734,0.7972877659159734,9.81666043956484e-08,1.435974084749291e-06,98166.6043956484,1435974.084749291
19,32,"ARX(1,1)",True,True,-184.39617721167235,382.7923544233447,406.3868206202383,True,eligible,True,True,-150.0,True,True,0.3944588428143073,0.3944588428143073,0.3944588428143073,2.627257539520525,2.627257539520525,2.627257539520525,0.2811296049215103,0.2811296049215103,0.2811296049215103,0.3944588428143073,0.3944588428143073,-0.16552808417949771,-0.16552808417949771,-0.16552808417949771,0.7965545418904922,0.7965545418904922,0.7965545418904922,9.816301019451753e-08,1.4360096530978893e-06,98163.01019451754,1436009.6530978894
19,33,"ARX(1,1)",True,True,-184.39617928271684,382.7923585654337,406.3868247623273,True,eligible,True,True,-150.0,True,True,0.3944393555682002,0.3944393555682002,0.3944393555682002,2.629372083318461,2.629372083318461,2.629372083318461,0.281115689600043,0.281115689600043,0.281115689600043,0.3944393555682002,0.3944393555682002,-0.1656925954600536,-0.1656925954600536,-0.1656925954600536,0.796673397875223,0.796673397875223,0.796673397875223,9.816328968793682e-08,1.4360090199098092e-06,98163.28968793682,1436009.019909809
19,34,"ARX(1,1)",True,True,-184.39618092103103,382.7923618420621,406.3868280389557,True,eligible,True,True,-150.0,True,True,0.39436333121698736,0.39436333121698736,0.39436333121698736,2.6290416630121443,2.6290416630121443,2.6290416630121443,0.2813890484107161,0.2813890484107161,0.2813890484107161,0.39436333121698736,0.39436333121698736,-0.16536323995785393,-0.16536323995785393,-0.16536323995785393,0.7954325240306841,0.7954325240306841,0.7954325240306841,9.81720605126303e-08,1.4360218191651254e-06,98172.0605126303,1436021.8191651255
19,35,"ARX(1,1)",True,True,-184.39617858263665,382.7923571652733,406.3868233621669,True,eligible,True,True,-150.0,True,True,0.39443324933634855,0.39443324933634855,0.39443324933634855,2.628447515846356,2.628447515846356,2.628447515846356,0.2812380345374997,0.2812380345374997,0.2812380345374997,0.39443324933634855,0.39443324933634855,-0.16559281316575203,-0.16559281316575203,-0.16559281316575203,0.7963605832058858,0.7963605832058858,0.7963605832058858,9.814886890076096e-08,1.4360128982101212e-06,98148.86890076096,1436012.8982101213
19,36,"ARX(1,1)",True,True,-184.3961780060037,382.7923560120074,406.386822208901,True,eligible,True,True,-150.0,True,True,0.3944677071000734,0.3944677071000734,0.3944677071000734,2.627200189260132,2.627200189260132,2.627200189260132,0.2811242798529009,0.2811242798529009,0.2811242798529009,0.3944677071000734,0.3944677071000734,-0.16556822209083785,-0.16556822209083785,-0.16556822209083785,0.7966739934211315,0.7966739934211315,0.7966739934211315,9.815885276175784e-08,1.4360521277674144e-06,98158.85276175784,1436052.1277674143
19,37,"ARX(1,1)",True,True,-184.39617807047009,382.79235614094017,406.3868223378338,True,eligible,True,True,-150.0,True,True,0.39453747919939486,0.39453747919939486,0.39453747919939486,2.6275961065655755,2.6275961065655755,2.6275961065655755,0.280978936084889,0.280978936084889,0.280978936084889,0.39453747919939486,0.39453747919939486,-0.16578715704589786,-0.16578715704589786,-0.16578715704589786,0.7974858135798165,0.7974858135798165,0.7974858135798165,9.815560650382897e-08,1.435995912945837e-06,98155.60650382897,1435995.912945837
19,38,"ARX(1,1)",True,True,-184.39618281640844,382.7923656328169,406.3868318297105,True,eligible,True,True,-150.0,True,True,0.3945556537015881,0.3945556537015881,0.3945556537015881,2.625870663982048,2.625870663982048,2.625870663982048,0.2809387756330784,0.2809387756330784,0.2809387756330784,0.3945556537015881,0.3945556537015881,-0.16553974128523252,-0.16553974128523252,-0.16553974128523252,0.7972347496037816,0.7972347496037816,0.7972347496037816,9.817896336294509e-08,1.4360245718971927e-06,98178.96336294508,1436024.5718971926
19,39,"ARX(1,1)",True,True,-184.3961780297329,382.7923560594659,406.3868222563595,True,eligible,True,True,-150.0,True,True,0.39447207972540427,0.39447207972540427,0.39447207972540427,2.626763075199843,2.626763075199843,2.626763075199843,0.2811360089538719,0.2811360089538719,0.2811360089538719,0.39447207972540427,0.39447207972540427,-0.1654679450733771,-0.1654679450733771,-0.1654679450733771,0.7965016142733388,0.7965016142733388,0.7965016142733388,9.816548162518737e-08,1.4359684846617516e-06,98165.48162518737,1435968.4846617514
19,40,"ARX(1,1)",True,True,-184.39617926103756,382.7923585220751,406.3868247189687,True,eligible,True,True,-150.0,True,True,0.39448964945796317,0.39448964945796317,0.39448964945796317,2.6278936351524944,2.6278936351524944,2.6278936351524944,0.281052557441708,0.281052557441708,0.281052557441708,0.39448964945796317,0.39448964945796317,-0.16584116371297053,-0.16584116371297053,-0.16584116371297053,0.7973359927304312,0.7973359927304312,0.7973359927304312,9.814340967286584e-08,1.435945801645399e-06,98143.40967286585,1435945.801645399
20,1,"ARX(1,1)",True,True,-184.3962106594512,382.7924213189024,406.3868875157961,True,eligible,True,True,-150.0,True,True,0.39432468500646045,0.39432468500646045,0.39432468500646045,2.633340840824613,2.633340840824613,2.633340840824613,0.2815596268298171,0.2815596268298171,0.2815596268298171,0.39432468500646045,0.39432468500646045,-0.1655937074647869,-0.1655937074647869,-0.1655937074647869,0.7951848149941653,0.7951848149941653,0.7951848149941653,9.81650240152345e-08,1.4360220130427781e-06,98165.02401523449,1436022.013042778
20,2,"ARX(1,1)",True,True,-184.39617795654317,382.7923559130863,406.3868221099799,True,eligible,True,True,-150.0,True,True,0.3944146911107468,0.3944146911107468,0.3944146911107468,2.6280260134790585,2.6280260134790585,2.6280260134790585,0.2813121544967364,0.2813121544967364,0.2813121544967364,0.3944146911107468,0.3944146911107468,-0.1653732969278348,-0.1653732969278348,-0.1653732969278348,0.7957910735230047,0.7957910735230047,0.7957910735230047,9.816814558714943e-08,1.435997107384114e-06,98168.14558714943,1435997.107384114
20,3,"ARX(1,1)",True,True,-184.39617802454663,382.7923560490933,406.3868222459869,True,eligible,True,True,-150.0,True,True,0.3944491548982677,0.3944491548982677,0.3944491548982677,2.628420116177338,2.628420116177338,2.628420116177338,0.2812951226042699,0.2812951226042699,0.2812951226042699,0.3944491548982677,0.3944491548982677,-0.16550003634048188,-0.16550003634048188,-0.16550003634048188,0.7961355422134619,0.7961355422134619,0.7961355422134619,9.816031674480773e-08,1.4359896385052933e-06,98160.31674480773,1435989.6385052933
20,4,"ARX(1,1)",True,True,-184.39617814549624,382.7923562909925,406.3868224878861,True,eligible,True,True,-150.0,True,True,0.39452580071279075,0.39452580071279075,0.39452580071279075,2.626801007331258,2.626801007331258,2.626801007331258,0.2809820679940292,0.2809820679940292,0.2809820679940292,0.39452580071279075,0.39452580071279075,-0.16571706305494022,-0.16571706305494022,-0.16571706305494022,0.7973749855955805,0.7973749855955805,0.7973749855955805,9.815733878270379e-08,1.4360122937497395e-06,98157.33878270378,1436012.2937497394
20,5,"ARX(1,1)",True,True,-184.3961774666865,382.7923549333731,406.3868211302667,True,eligible,True,True,-150.0,True,True,0.39445727174209544,0.39445727174209544,0.39445727174209544,2.6279512222997075,2.6279512222997075,2.6279512222997075,0.2811913756389225,0.2811913756389225,0.2811913756389225,0.39445727174209544,0.39445727174209544,-0.16551118452350505,-0.16551118452350505,-0.16551118452350505,0.7963676527290038,0.7963676527290038,0.7963676527290038,9.816398581758543e-08,1.4359603743303186e-06,98163.98581758543,1435960.3743303185
20,6,"ARX(1,1)",True,True,-184.39617756779825,382.7923551355965,406.3868213324901,True,eligible,True,True,-150.0,True,True,0.3944171024459681,0.3944171024459681,0.3944171024459681,2.6278808967608245,2.6278808967608245,2.6278808967608245,0.2810754474415467,0.2810754474415467,0.2810754474415467,0.3944171024459681,0.3944171024459681,-0.16549671259494902,-0.16549671259494902,-0.16549671259494902,0.7963967663876693,0.7963967663876693,0.7963967663876693,9.816377426803235e-08,1.436019329754527e-06,98163.77426803234,1436019.329754527
20,7,"ARX(1,1)",True,True,-184.3961786360987,382.7923572721974,406.38682346909104,True,eligible,True,True,-150.0,True,True,0.3943914633013079,0.3943914633013079,0.3943914633013079,2.628876942159847,2.628876942159847,2.628876942159847,0.2811965973671843,0.2811965973671843,0.2811965973671843,0.3943914633013079,0.3943914633013079,-0.16545667022728733,-0.16545667022728733,-0.16545667022728733,0.795986328265492,0.795986328265492,0.795986328265492,9.817088575989705e-08,1.4359980872506955e-06,98170.88575989705,1435998.0872506953
20,8,"ARX(1,1)",True,True,-184.3961824633556,382.7923649267112,406.3868311236049,True,eligible,True,True,-150.0,True,True,0.3946125962213403,0.3946125962213403,0.3946125962213403,2.6270747142164708,2.6270747142164708,2.6270747142164708,0.2807356112357139,0.2807356112357139,0.2807356112357139,0.3946125962213403,0.3946125962213403,-0.16611044963412458,-0.16611044963412458,-0.16611044963412458,0.7987470613779416,0.7987470613779416,0.7987470613779416,9.815621070869321e-08,1.4359322579799704e-06,98156.21070869321,1435932.2579799704
20,9,"ARX(1,1)",True,True,-184.3961851732903,382.7923703465806,406.3868365434742,True,eligible,True,True,-150.0,True,True,0.3943332891959197,0.3943332891959197,0.3943332891959197,2.630042021275294,2.630042021275294,2.630042021275294,0.2811802860004298,0.2811802860004298,0.2811802860004298,0.3943332891959197,0.3943332891959197,-0.16548254348434288,-0.16548254348434288,-0.16548254348434288,0.7958006961203037,0.7958006961203037,0.7958006961203037,9.817824944312555e-08,1.435901407412814e-06,98178.24944312555,1435901.407412814
20,10,"ARX(1,1)",True,True,-184.3961775217639,382.7923550435278,406.3868212404214,True,eligible,True,True,-150.0,True,True,0.3944433082209761,0.3944433082209761,0.3944433082209761,2.6285600619856955,2.6285600619856955,2.6285600619856955,0.281110238500442,0.281110238500442,0.281110238500442,0.3944433082209761,0.3944433082209761,-0.1655738728808662,-0.1655738728808662,-0.1655738728808662,0.7965188512459415,0.7965188512459415,0.7965188512459415,9.816903391961035e-08,1.4359760738968322e-06,98169.03391961035,1435976.073896832
20,11,"ARX(1,1)",True,True,-184.39620605394103,382.7924121078821,406.3868783047757,True,eligible,True,True,-150.0,True,True,0.39429495988315877,0.39429495988315877,0.39429495988315877,2.6323945817159693,2.6323945817159693,2.6323945817159693,0.2812817355758664,0.2812817355758664,0.2812817355758664,0.39429495988315877,0.39429495988315877,-0.16542475189625575,-0.16542475189625575,-0.16542475189625575,0.7952281409332078,0.7952281409332078,0.7952281409332078,9.819444635461875e-08,1.4361238074716692e-06,98194.44635461876,1436123.807471669
20,12,"ARX(1,1)",True,True,-184.39618198373165,382.7923639674633,406.3868301643569,True,eligible,True,True,-150.0,True,True,0.3943775735200238,0.3943775735200238,0.3943775735200238,2.6299005710733208,2.6299005710733208,2.6299005710733208,0.2813357092698104,0.2813357092698104,0.2813357092698104,0.3943775735200238,0.3943775735200238,-0.16553185041554436,-0.16553185041554436,-0.16553185041554436,0.795817805646458,0.795817805646458,0.795817805646458,9.815859007074822e-08,1.4360165435515513e-06,98158.59007074822,1436016.5435515512
20,13,"ARX(1,1)",True,True,-184.39618000535788,382.79236001071575,406.3868262076094,True,eligible,True,True,-150.0,True,True,0.39449647784479003,0.39449647784479003,0.39449647784479003,2.628992430249193,2.628992430249193,2.628992430249193,0.2812019162044941,0.2812019162044941,0.2812019162044941,0.39449647784479003,0.39449647784479003,-0.16572634428135896,-0.16572634428135896,-0.16572634428135896,0.7968116775203264,0.7968116775203264,0.7968116775203264,9.816850574088109e-08,1.4359855260617566e-06,98168.50574088108,1435985.5260617568
20,14,"ARX(1,1)",True,True,-184.39618038210335,382.7923607642068,406.3868269611004,True,eligible,True,True,-150.0,True,True,0.3945364062480915,0.3945364062480915,0.3945364062480915,2.62607519341324,2.62607519341324,2.62607519341324,0.280941284210974,0.280941284210974,0.280941284210974,0.3945364062480915,0.3945364062480915,-0.16562983740177034,-0.16562983740177034,-0.16562983740177034,0.7973458322929899,0.7973458322929899,0.7973458322929899,9.8165919587523e-08,1.4360190372074096e-06,98165.91958752299,1436019.0372074095
20,15,"ARX(1,1)",True,True,-184.3961778539542,382.7923557079084,406.3868219048021,True,eligible,True,True,-150.0,True,True,0.3944911966267162,0.3944911966267162,0.3944911966267162,2.628190740486952,2.628190740486952,2.628190740486952,0.2810657783441989,0.2810657783441989,0.2810657783441989,0.3944911966267162,0.3944911966267162,-0.16568018595011913,-0.16568018595011913,-0.16568018595011913,0.7969640417121185,0.7969640417121185,0.7969640417121185,9.815982371171003e-08,1.4360057500506003e-06,98159.82371171004,1436005.7500506004
20,16,"ARX(1,1)",True,True,-184.3961800074909,382.7923600149818,406.3868262118754,True,eligible,True,True,-150.0,True,True,0.39446706823207245,0.39446706823207245,0.39446706823207245,2.627282050387417,2.627282050387417,2.627282050387417,0.2810453661862873,0.2810453661862873,0.2810453661862873,0.39446706823207245,0.39446706823207245,-0.1656337745775846,-0.1656337745775846,-0.1656337745775846,0.7969109269710659,0.7969109269710659,0.7969109269710659,9.817026595295014e-08,1.4358906896881917e-06,98170.26595295014,1435890.6896881917
20,17,"ARX(1,1)",True,True,-184.3961804370598,382.7923608741196,406.3868270710132,True,eligible,True,True,-150.0,True,True,0.39445190708030864,0.39445190708030864,0.39445190708030864,2.6263335144060598,2.6263335144060598,2.6263335144060598,0.2812071724625192,0.2812071724625192,0.2812071724625192,0.39445190708030864,0.39445190708030864,-0.16530309294550224,-0.16530309294550224,-0.16530309294550224,0.796044988564864,0.796044988564864,0.796044988564864,9.817169603093963e-08,1.4359471590734923e-06,98171.69603093962,1435947.1590734923
20,18,"ARX(1,1)",True,True,-184.396180401394,382.7923608027879,406.3868269996816,True,eligible,True,True,-150.0,True,True,0.39444752228864344,0.39444752228864344,0.39444752228864344,2.6293637482802152,2.6293637482802152,2.6293637482802152,0.2812586329331516,0.2812586329331516,0.2812586329331516,0.39444752228864344,0.39444752228864344,-0.16566225053413802,-0.16566225053413802,-0.16566225053413802,0.7964332043475614,0.7964332043475614,0.7964332043475614,9.816192259660359e-08,1.4360637274352256e-06,98161.92259660359,1436063.7274352254
20,19,"ARX(1,1)",True,True,-184.3961798414307,382.7923596828614,406.386825879755,True,eligible,True,True,-150.0,True,True,0.394545053371603,0.394545053371603,0.394545053371603,2.6280051269590805,2.6280051269590805,2.6280051269590805,0.2808801947357359,0.2808801947357359,0.2808801947357359,0.394545053371603,0.394545053371603,-0.16590851098332834,-0.16590851098332834,-0.16590851098332834,0.7978596567394713,0.7978596567394713,0.7978596567394713,9.815990415802036e-08,1.4359396890220813e-06,98159.90415802035,1435939.6890220812
20,20,"ARX(1,1)",True,True,-184.39617967476693,382.79235934953385,406.3868255464275,True,eligible,True,True,-150.0,True,True,0.3945164407966728,0.3945164407966728,0.3945164407966728,2.6289419336373747,2.6289419336373747,2.6289419336373747,0.2810194602819317,0.2810194602819317,0.2810194602819317,0.3945164407966728,0.3945164407966728,-0.16587395722871057,-0.16587395722871057,-0.16587395722871057,0.7974314619247895,0.7974314619247895,0.7974314619247895,9.816631330852384e-08,1.4360210529934363e-06,98166.31330852384,1436021.0529934363
20,21,"ARX(1,1)",True,True,-184.39617690693996,382.7923538138799,406.3868200107735,True,eligible,True,True,-150.0,True,True,0.3944680323936991,0.3944680323936991,0.3944680323936991,2.627868863159282,2.627868863159282,2.627868863159282,0.2811114197997097,0.2811114197997097,0.2811114197997097,0.3944680323936991,0.3944680323936991,-0.16563588034764593,-0.16563588034764593,-0.16563588034764593,0.7967734092710057,0.7967734092710057,0.7967734092710057,9.816221191955714e-08,1.4359971604505321e-06,98162.21191955714,1435997.160450532
20,22,"ARX(1,1)",True,True,-184.3961780661689,382.7923561323378,406.38682232923145,True,eligible,True,True,-150.0,True,True,0.3944806940034017,0.3944806940034017,0.3944806940034017,2.6272006547827416,2.6272006547827416,2.6272006547827416,0.2812105764462968,0.2812105764462968,0.2812105764462968,0.3944806940034017,0.3944806940034017,-0.16544270885150003,-0.16544270885150003,-0.16544270885150003,0.7963300528037383,0.7963300528037383,0.7963300528037383,9.81689686961369e-08,1.4359883392634519e-06,98168.9686961369,1435988.3392634518
20,23,"ARX(1,1)",True,True,-184.39617837984048,382.79235675968096,406.3868229565746,True,eligible,True,True,-150.0,True,True,0.39443533518191226,0.39443533518191226,0.39443533518191226,2.628879416166922,2.628879416166922,2.628879416166922,0.2812562263849713,0.2812562263849713,0.2812562263849713,0.39443533518191226,0.39443533518191226,-0.16558466153655105,-0.16558466153655105,-0.16558466153655105,0.7962860328634622,0.7962860328634622,0.7962860328634622,9.815610772623397e-08,1.436024283232305e-06,98156.10772623397,1436024.283232305
20,24,"ARX(1,1)",True,True,-184.3961778616718,382.7923557233436,406.3868219202372,True,eligible,True,True,-150.0,True,True,0.39448343968564004,0.39448343968564004,0.39448343968564004,2.62772767022979,2.62772767022979,2.62772767022979,0.2812695793577184,0.2812695793577184,0.2812695793577184,0.39448343968564004,0.39448343968564004,-0.1654743095394211,-0.1654743095394211,-0.1654743095394211,0.7962733703259081,0.7962733703259081,0.7962733703259081,9.816339484016399e-08,1.4360111779614841e-06,98163.394840164,1436011.177961484
20,25,"ARX(1,1)",True,True,-184.3961788283709,382.7923576567418,406.38682385363546,True,eligible,True,True,-150.0,True,True,0.39449149606446327,0.39449149606446327,0.39449149606446327,2.6264116244007747,2.6264116244007747,2.6264116244007747,0.2809936084862359,0.2809936084862359,0.2809936084862359,0.39449149606446327,0.39449149606446327,-0.16557081885372085,-0.16557081885372085,-0.16557081885372085,0.7969977832810411,0.7969977832810411,0.7969977832810411,9.816310948173989e-08,1.4359696863831757e-06,98163.1094817399,1435969.6863831757
20,26,"ARX(1,1)",True,True,-184.3961770110967,382.7923540221934,406.38682021908704,True,eligible,True,True,-150.0,True,True,0.3944726821274156,0.3944726821274156,0.3944726821274156,2.627937146862253,2.627937146862253,2.627937146862253,0.2812114217409212,0.2812114217409212,0.2812114217409212,0.3944726821274156,0.3944726821274156,-0.16555481999700347,-0.16555481999700347,-0.16555481999700347,0.7964727848368613,0.7964727848368613,0.7964727848368613,9.816404095511665e-08,1.4360064077110149e-06,98164.04095511665,1436006.4077110149
20,27,"ARX(1,1)",True,True,-184.39617924492612,382.7923584898523,406.3868246867459,True,eligible,True,True,-150.0,True,True,0.39437531465102293,0.39437531465102293,0.39437531465102293,2.628984563040292,2.628984563040292,2.628984563040292,0.2811050993430443,0.2811050993430443,0.2811050993430443,0.39437531465102293,0.39437531465102293,-0.16558015277317714,-0.16558015277317714,-0.16558015277317714,0.7963152365856598,0.7963152365856598,0.7963152365856598,9.815901409594415e-08,1.4359900267652144e-06,98159.01409594415,1435990.0267652143
20,28,"ARX(1,1)",True,True,-184.3961803164676,382.79236063293513,406.3868268298288,True,eligible,True,True,-150.0,True,True,0.394436522630378,0.394436522630378,0.394436522630378,2.627994294262789,2.627994294262789,2.627994294262789,0.2810623788533494,0.2810623788533494,0.2810623788533494,0.394436522630378,0.394436522630378,-0.16551498698453923,-0.16551498698453923,-0.16551498698453923,0.7964960448339811,0.7964960448339811,0.7964960448339811,9.816245684177391e-08,1.4360569010098471e-06,98162.4568417739,1436056.9010098472
20,29,"ARX(1,1)",True,True,-184.39618556349768,382.79237112699536,406.386837323889,True,eligible,True,True,-150.0,True,True,0.39449507106535087,0.39449507106535087,0.39449507106535087,2.625163360461197,2.625163360461197,2.625163360461197,0.2810018284658288,0.2810018284658288,0.2810018284658288,0.39449507106535087,0.39449507106535087,-0.1655027640581171,-0.1655027640581171,-0.1655027640581171,0.7969659145714771,0.7969659145714771,0.7969659145714771,9.816470069820865e-08,1.4359023313104225e-06,98164.70069820865,1435902.3313104224
20,30,"ARX(1,1)",True,True,-184.39617703782983,382.79235407565966,406.3868202725533,True,eligible,True,True,-150.0,True,True,0.39443790184188365,0.39443790184188365,0.39443790184188365,2.627652748150561,2.627652748150561,2.627652748150561,0.2811084673609988,0.2811084673609988,0.2811084673609988,0.39443790184188365,0.39443790184188365,-0.16549126551570958,-0.16549126551570958,-0.16549126551570958,0.7964162701401858,0.7964162701401858,0.7964162701401858,9.816669346341025e-08,1.4360163477808591e-06,98166.69346341025,1436016.347780859
20,31,"ARX(1,1)",True,True,-184.3961795366866,382.7923590733732,406.3868252702668,True,eligible,True,True,-150.0,True,True,0.39435315849399866,0.39435315849399866,0.39435315849399866,2.628212532005417,2.628212532005417,2.628212532005417,0.2813268332678408,0.2813268332678408,0.2813268332678408,0.39435315849399866,0.39435315849399866,-0.16521011564405003,-0.16521011564405003,-0.16521011564405003,0.7952498365472773,0.7952498365472773,0.7952498365472773,9.817744296644852e-08,1.4359492592162282e-06,98177.44296644852,1435949.2592162283
20,32,"ARX(1,1)",True,True,-184.39617985874665,382.7923597174933,406.38682591438686,True,eligible,True,True,-150.0,True,True,0.3945034732406624,0.3945034732406624,0.3945034732406624,2.6279050666132004,2.6279050666132004,2.6279050666132004,0.2808616031402733,0.2808616031402733,0.2808616031402733,0.3945034732406624,0.3945034732406624,-0.16586626320728348,-0.16586626320728348,-0.16586626320728348,0.7976934798788607,0.7976934798788607,0.7976934798788607,9.816944113636936e-08,1.436009451622812e-06,98169.44113636935,1436009.451622812
20,33,"ARX(1,1)",True,True,-184.3961791070217,382.7923582140434,406.386824410937,True,eligible,True,True,-150.0,True,True,0.3944287603518196,0.3944287603518196,0.3944287603518196,2.6271772003568814,2.6271772003568814,2.6271772003568814,0.2809842649987946,0.2809842649987946,0.2809842649987946,0.3944287603518196,0.3944287603518196,-0.16553337818659888,-0.16553337818659888,-0.16553337818659888,0.7966943044945913,0.7966943044945913,0.7966943044945913,9.817374835515583e-08,1.4359284313687323e-06,98173.74835515584,1435928.4313687324
20,34,"ARX(1,1)",True,True,-184.3961784307985,382.792356861597,406.3868230584906,True,eligible,True,True,-150.0,True,True,0.3944875484320846,0.3944875484320846,0.3944875484320846,2.6273228233251333,2.6273228233251333,2.6273228233251333,0.2808966692878174,0.2808966692878174,0.2808966692878174,0.3944875484320846,0.3944875484320846,-0.16573008649725382,-0.16573008649725382,-0.16573008649725382,0.7973711064448055,0.7973711064448055,0.7973711064448055,9.816255774570451e-08,1.4360310425089684e-06,98162.55774570451,1436031.0425089684
20,35,"ARX(1,1)",True,True,-184.3962382033633,382.7924764067267,406.3869426036203,True,eligible,True,True,-150.0,True,True,0.3946277291071004,0.3946277291071004,0.3946277291071004,2.620322379394015,2.620322379394015,2.620322379394015,0.2807760045612223,0.2807760045612223,0.2807760045612223,0.3946277291071004,0.3946277291071004,-0.16530659784860363,-0.16530659784860363,-0.16530659784860363,0.7976722265026466,0.7976722265026466,0.7976722265026466,9.81732040801555e-08,1.4359020842941464e-06,98173.2040801555,1435902.0842941464
20,36,"ARX(1,1)",True,True,-184.39617955243853,382.79235910487705,406.3868253017706,True,eligible,True,True,-150.0,True,True,0.39451141065959117,0.39451141065959117,0.39451141065959117,2.6274034806255395,2.6274034806255395,2.6274034806255395,0.2808523271746972,0.2808523271746972,0.2808523271746972,0.39451141065959117,0.39451141065959117,-0.1657784615337542,-0.1657784615337542,-0.1657784615337542,0.7975915916933367,0.7975915916933367,0.7975915916933367,9.817384924403808e-08,1.4359733576656488e-06,98173.84924403808,1435973.357665649
20,37,"ARX(1,1)",True,True,-184.39617706966737,382.7923541393348,406.3868203362284,True,eligible,True,True,-150.0,True,True,0.39446334899495983,0.39446334899495983,0.39446334899495983,2.627722530244831,2.627722530244831,2.627722530244831,0.2811525401207949,0.2811525401207949,0.2811525401207949,0.39446334899495983,0.39446334899495983,-0.16553936830365518,-0.16553936830365518,-0.16553936830365518,0.7965169936203488,0.7965169936203488,0.7965169936203488,9.816079175265243e-08,1.4359618891790547e-06,98160.79175265244,1435961.8891790546
