seed,draw,random_state,mean_type,success,optimizer_success,status,loglik,AIC,BIC,selection_eligible,selection_reason,param_shape_p,param_shape_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
40,1,400001,constant,True,True,0,-199.84387959322757,407.6877591864551,421.1703112989657,True,eligible,2.675971214865568,0.1859801570456447,0.2982465081816093,1.57242817946399,,,,,,2.675971214865568,2.675971214865568,2.675971214865568,0.1859801570456447,0.1859801570456447,0.1859801570456447,0.6978718493504935,0.6978718493504935,0.6978718493504935,-1.3041523546389102,-1.3041523546389102,-1.3041523546389102,6.948871930505618,6.948871930505618,6.948871930505618
40,2,400002,constant,True,True,0,-199.8438796227969,407.6877592455938,421.17031135810447,True,eligible,2.6754951197407224,0.1859855415982402,0.2982896804252457,1.5724392249797765,,,,,,2.6754951197407224,2.6754951197407224,2.6754951197407224,0.1859855415982402,0.1859855415982402,0.1859855415982402,0.6979181783947193,0.6979181783947193,0.6979181783947193,-1.3041883050130691,-1.3041883050130691,-1.3041883050130691,6.949312083411492,6.949312083411492,6.949312083411492
40,3,400003,constant,True,True,0,-199.84387956300975,407.6877591260196,421.1703112385302,True,eligible,2.676022937595177,0.1859512739785046,0.2982593580681533,1.5727727042537711,,,,,,2.676022937595177,2.676022937595177,2.676022937595177,0.1859512739785046,0.1859512739785046,0.1859512739785046,0.6980270444200661,0.6980270444200661,0.6980270444200661,-1.304857291181691,-1.304857291181691,-1.304857291181691,6.9538166296529464,6.9538166296529464,6.9538166296529464
40,4,400004,constant,True,True,0,-199.8438819542831,407.6877639085662,421.1703160210768,True,eligible,2.677523406244182,0.1860378988898805,0.2981535180565976,1.5721116147197831,,,,,,2.677523406244182,2.677523406244182,2.677523406244182,0.1860378988898805,0.1860378988898805,0.1860378988898805,0.6978190016421292,0.6978190016421292,0.6978190016421292,-1.3037783130792182,-1.3037783130792182,-1.3037783130792182,6.94541156704282,6.94541156704282,6.94541156704282
40,5,400005,constant,True,True,0,-199.84388002245268,407.68776004490536,421.170312157416,True,eligible,2.675990054894996,0.185891777893344,0.2982693182928888,1.573215977933854,,,,,,2.675990054894996,2.675990054894996,2.675990054894996,0.185891777893344,0.185891777893344,0.185891777893344,0.6981520808272653,0.6981520808272653,0.6981520808272653,-1.3056051916032785,-1.3056051916032785,-1.3056051916032785,6.959344845684262,6.959344845684262,6.959344845684262
40,6,400006,constant,True,True,0,-199.8438794595469,407.6877589190938,421.17031103160446,True,eligible,2.675985846899496,0.1859770366074804,0.2982548778948518,1.5725323779167772,,,,,,2.675985846899496,2.675985846899496,2.675985846899496,0.1859770366074804,0.1859770366074804,0.1859770366074804,0.6979397401667078,0.6979397401667078,0.6979397401667078,-1.3044028635754619,-1.3044028635754619,-1.3044028635754619,6.95058079778631,6.95058079778631,6.95058079778631
40,7,400007,constant,True,True,0,-199.84395167020188,407.68790334040375,421.1704554529144,True,eligible,2.7242284241739934,0.1835154160219416,0.2955898695753691,1.5887382924182318,,,,,,2.7242284241739934,2.7242284241739934,2.7242284241739934,0.1835154160219416,0.1835154160219416,0.1835154160219416,0.7012343300886185,0.7012343300886185,0.7012343300886185,-1.3311211645025407,-1.3311211645025407,-1.3311211645025407,7.139872430115349,7.139872430115349,7.139872430115349
40,8,400008,constant,True,True,0,-199.8439518989711,407.6879037979422,421.17045591045286,True,eligible,2.724868982378637,0.1835835554568025,0.2955628368193716,1.588228956061564,,,,,,2.724868982378637,2.724868982378637,2.724868982378637,0.1835835554568025,0.1835835554568025,0.1835835554568025,0.7011216783096172,0.7011216783096172,0.7011216783096172,-1.3302575364501574,-1.3302575364501574,-1.3302575364501574,7.13346589514051,7.13346589514051,7.13346589514051
40,9,400009,constant,True,True,0,-199.84416784356011,407.6883356871203,421.1708877996309,True,eligible,3.0347197936952326,0.1608153764047829,0.2816479850930671,1.7565003489380795,,,,,,3.0347197936952326,3.0347197936952326,3.0347197936952326,0.1608153764047829,0.1608153764047829,0.1608153764047829,0.7368935621870984,0.7368935621870984,0.7368935621870984,-1.6074169081071268,-1.6074169081071268,-1.6074169081071268,9.299420716923187,9.299420716923187,9.299420716923187
40,10,400010,constant,True,True,0,-199.8439550523722,407.6879101047444,421.170462217255,True,eligible,2.7255566380253966,0.183414925325054,0.2955191035064509,1.5895563112629327,,,,,,2.7255566380253966,2.7255566380253966,2.7255566380253966,0.183414925325054,0.183414925325054,0.183414925325054,0.7014595831872645,0.7014595831872645,0.7014595831872645,-1.3326210973141446,-1.3326210973141446,-1.3326210973141446,7.150423511733492,7.150423511733492,7.150423511733492
40,11,400011,constant,True,True,0,-199.84387946775868,407.68775893551737,421.170311048028,True,eligible,2.67585242986814,0.1859814668037815,0.2982609908939327,1.5724660061064644,,,,,,2.67585242986814,2.67585242986814,2.67585242986814,0.1859814668037815,0.1859814668037815,0.1859814668037815,0.6979097630408185,0.6979097630408185,0.6979097630408185,-1.3042525263615232,-1.3042525263615232,-1.3042525263615232,6.9495954680339285,6.9495954680339285,6.9495954680339285
