model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,phase,attempt,start_type,loglikelihood,optimizer_success,convergence_flag,stable_by_proxy,persistence_proxy,implied_initial_variance,implied_initial_variance_status,error_message
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,10,random_10,101.12497219818073,True,0,True,0.9125327367187109,0.05675656473604644,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,11,random_11,101.12548564901385,True,0,True,0.912589068144239,0.05681090210121958,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,12,random_12,101.12548573952355,True,0,True,0.912579907312922,0.05681658357417303,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,13,random_13,101.12548569118276,True,0,True,0.9125785941908027,0.05681897753930176,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,14,random_14,101.12548604937561,True,0,True,0.9125885436792615,0.056820288014870025,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,15,random_15,101.12548590030323,True,0,True,0.9125847734614474,0.05681682661002537,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,16,random_16,101.12548612358455,True,0,True,0.9125854241068597,0.05681910027021756,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,17,random_17,101.12548566845877,True,0,True,0.9125918878458917,0.05681652952537326,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,18,random_18,101.1249720526435,True,0,True,0.9125341170434553,0.05675664446205111,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,19,random_19,101.12548610339131,True,0,True,0.912585110492932,0.056818623946313006,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,20,random_20,101.12497206568844,True,0,True,0.9125401088554843,0.056757834813730736,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,21,random_21,101.12548604623949,True,0,True,0.9125810696647018,0.056820963455913816,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,22,random_22,101.12497210628436,True,0,True,0.9125285949036142,0.056756240461281894,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,23,random_23,101.12548583212632,True,0,True,0.9125832681801284,0.05682004771871956,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,24,random_24,101.12548593126206,True,0,True,0.9125778324553319,0.05681576270443708,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,25,random_25,101.12548596996535,True,0,True,0.9125985479141515,0.05681846227008628,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,26,random_26,101.12548577127659,True,0,True,0.91258316247793,0.05681991402922836,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,27,random_27,101.12548611987063,True,0,True,0.9125853476702686,0.0568181626798316,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,28,random_28,101.12497154958531,True,0,True,0.9125243812838726,0.0567496120176175,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,29,random_29,101.12548566393016,True,0,True,0.9125890302168641,0.056818195072259395,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,30,random_30,101.12548605201695,True,0,True,0.9125878811640309,0.05681517187619249,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,31,random_31,101.12548599004151,True,0,True,0.9125873665987482,0.05682086477328792,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,32,random_32,101.12548609812444,True,0,True,0.9125838018912767,0.05681805501096064,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,33,random_33,101.12548591002283,True,0,True,0.912585351600927,0.0568207312006442,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,34,random_34,101.12548607357019,True,0,True,0.9125862103104392,0.05681615839830209,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,35,random_35,101.12497212498144,True,0,True,0.9125287127322812,0.05676007035091706,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,36,random_36,101.1249718046871,True,0,True,0.912536436450112,0.05675099802435259,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,37,random_37,101.1249720151015,True,0,True,0.9125273042548365,0.05675348373365031,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,38,random_38,101.12497205595619,True,0,True,0.9125220172470613,0.05675953199987571,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,39,random_39,101.12497164646399,True,0,True,0.9125420082279128,0.056753890674298285,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,40,random_40,101.1254861031255,True,0,True,0.9125860137544755,0.05682032220969005,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,41,random_41,101.1249722057224,True,0,True,0.9125346325289132,0.056756157666625236,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,42,random_42,101.1249717787295,True,0,True,0.9125483931545685,0.056759071899516816,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,43,random_43,101.1249721548289,True,0,True,0.9125286942555048,0.05675668445223943,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,44,random_44,101.12548608689241,True,0,True,0.9125875197789868,0.05681872155336231,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,45,random_45,101.12548597496682,True,0,True,0.9125827912256314,0.05681589101950307,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,46,random_46,101.1249717474881,True,0,True,0.9125375743136845,0.05675535651550755,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,47,random_47,101.12548611307993,True,0,True,0.9125845364975875,0.05681796064811013,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,48,random_48,101.1249721476072,True,0,True,0.9125387993669543,0.05675651540239889,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,49,random_49,101.12548593361164,True,0,True,0.9125910745839599,0.05681789817749542,proxy_from_log_variance,
M093,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",EGARCH,"EGARCH(2,1)","(2,1)",primary,50,random_50,101.12548584000693,True,0,True,0.9125812529340952,0.056819062114275794,proxy_from_log_variance,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,1,default,100.61389496718871,True,0,True,0.8621684139805468,0.07130858900533911,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,2,random_2,100.61935447050351,True,0,True,0.8998410017043098,0.07248706581862674,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,3,random_3,100.61389494551165,True,0,True,0.8621676336045972,0.07130896064761644,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,4,random_4,100.61935473739467,True,0,True,0.8998942390283725,0.0724798957248924,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,5,random_5,100.61935473486861,True,0,True,0.8999136643976312,0.07249241097326593,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,6,random_6,100.61389455820101,True,0,True,0.8622132486964103,0.07132155925669985,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,7,random_7,100.61389493594623,True,0,True,0.8621677359837416,0.07130857216724693,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,8,random_8,100.61389472841678,True,0,True,0.862181485676444,0.07130951968977749,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,9,random_9,100.61935451269315,True,0,True,0.8999649734049663,0.07249566714858002,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,10,random_10,100.6193548092171,True,0,True,0.8998943454422241,0.07248419044688974,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,11,random_11,100.61389485304292,True,0,True,0.862162372178177,0.07131146517824812,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,12,random_12,100.61389489168418,True,0,True,0.8621757822637539,0.0713122983524865,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,13,random_13,100.61935472145723,True,0,True,0.8998956234010137,0.07248055571666086,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,14,random_14,100.61389479328383,True,0,True,0.8621388909197651,0.07130551503854958,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,15,random_15,100.61389466467772,True,0,True,0.8621975989463101,0.07132632258820502,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,16,random_16,100.61389490000619,True,0,True,0.8621752626044081,0.07131727763500549,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,17,random_17,100.61935461717114,True,0,True,0.8999022177376818,0.07247819542946195,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,18,random_18,100.61389495887428,True,0,True,0.8621650575104737,0.0713079205645518,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,19,random_19,100.619354556384,True,0,True,0.8999665924577298,0.07248833465653236,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,20,random_20,100.61389487203482,True,0,True,0.862163296465399,0.07130964628143178,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,21,random_21,100.61935473476301,True,0,True,0.8998607853130165,0.07248590708071402,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,22,random_22,100.60375416892126,True,0,True,0.8734985790493734,0.07175725349386508,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,23,random_23,100.61389473521007,True,0,True,0.862164371171694,0.07130609656289871,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,24,random_24,100.61389477118979,True,0,True,0.8621665743476276,0.07130780731146723,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,25,random_25,100.61389462955961,True,0,True,0.862164669085365,0.07130877041697356,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,26,random_26,100.61935479606262,True,0,True,0.8998811369619308,0.07248655926678284,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,27,random_27,100.61389491919776,True,0,True,0.8621657605489242,0.07131175570269824,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,28,random_28,100.61389491613144,True,0,True,0.8621471619722281,0.07130423774009798,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,29,random_29,100.61389482134575,True,0,True,0.8621569849185979,0.07130788487049457,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,30,random_30,100.61935473376822,True,0,True,0.8999059953917489,0.07248404716008827,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,31,random_31,100.61935464736189,True,0,True,0.8998887911051858,0.07247119965185074,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,32,random_32,100.61389490314312,True,0,True,0.8621885526199297,0.0713175790549163,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,33,random_33,100.61389478025256,True,0,True,0.8621892877050843,0.071314330843483,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,34,random_34,100.61389481304097,True,0,True,0.8621715244404111,0.07130946927625578,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,35,random_35,100.6138949354985,True,0,True,0.8621767353150517,0.07131025839461,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,36,random_36,100.61389495563594,True,0,True,0.8621687790157635,0.0713094657979257,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,37,random_37,100.61389471127728,True,0,True,0.8621603248544137,0.07131330231360739,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,38,random_38,100.61389484173671,True,0,True,0.8621591351283207,0.07130970331376121,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,39,random_39,100.61389445464117,True,0,True,0.8621884284853807,0.07132464126874995,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,40,random_40,100.61389495115165,True,0,True,0.8621649793438664,0.07130721005159767,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,41,random_41,100.61935427208758,True,0,True,0.8998866488824351,0.07247426827352302,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,42,random_42,100.6193548016357,True,0,True,0.8998923239881385,0.07248365781093427,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,43,random_43,100.61389493266853,True,0,True,0.8621659333409549,0.0713082354326629,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,44,random_44,100.61389490602778,True,0,True,0.8621756136710386,0.07131614631780099,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,45,random_45,100.61935448514,True,0,True,0.8999408855582722,0.07249265786995535,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,46,random_46,100.6138949566623,True,0,True,0.8621717606574821,0.07130955668127407,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,47,random_47,100.61389446352752,True,0,True,0.8621381908851444,0.0712906221787302,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,48,random_48,100.61389432371024,True,0,True,0.8621508421875184,0.07131619680820796,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,49,random_49,100.61935460492651,True,0,True,0.8998785835751546,0.07248519401883781,exact,
M094,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GARCH,"GARCH(2,2)","(2,2)",primary,50,random_50,100.6138948146819,True,0,True,0.8621863484419965,0.07131251986809102,exact,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,1,default,104.49320161653776,True,0,True,0.876267092948488,0.06752233263619231,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,2,random_2,104.49320176329147,True,0,True,0.8762958966152243,0.0675474597489567,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,3,random_3,104.49320211016675,True,0,True,0.8762574229360663,0.06753282225172651,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,4,random_4,104.49320174424506,True,0,True,0.876268055999105,0.06753631350504287,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,5,random_5,104.49320200177601,True,0,True,0.8762801888289528,0.06753674581554767,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,6,random_6,104.49320214231784,True,0,True,0.8762684171288206,0.06753994675372291,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,7,random_7,104.49320183982138,True,0,True,0.8762529902168459,0.06752537701588054,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,8,random_8,104.49320202601832,True,0,True,0.8762610061900473,0.06753251483652803,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,9,random_9,104.49320215307915,True,0,True,0.8762581799446967,0.06753455722528984,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,10,random_10,104.49320212894946,True,0,True,0.8762666105372225,0.06753800197055934,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,11,random_11,104.49320202261411,True,0,True,0.8762705317878128,0.06754188575448358,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,12,random_12,104.49320212278128,True,0,True,0.8762663590318069,0.067537376776505,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,13,random_13,104.49320185882023,True,0,True,0.8762859200025814,0.06753411928534106,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,14,random_14,104.4932021547009,True,0,True,0.8762594007485524,0.06753511989817802,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,15,random_15,104.49320193172251,True,0,True,0.8762603491857341,0.06753435104569773,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,16,random_16,104.49320201090413,True,0,True,0.8762487539764783,0.06753404840242724,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,17,random_17,104.49320170370888,True,0,True,0.8762423053259474,0.06751869772744884,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,18,random_18,104.4932020732024,True,0,True,0.8762728664920629,0.06753690056357857,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,19,random_19,104.4932021603622,True,0,True,0.8762657662968345,0.06753773462403373,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,20,random_20,104.49320178908037,True,0,True,0.876246371141775,0.06753125496750655,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,21,random_21,104.49320197394313,True,0,True,0.8762705786480929,0.06753778153009878,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,22,random_22,104.49320204014879,True,0,True,0.8762624263264597,0.06753312791910068,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,23,random_23,104.49320186016536,True,0,True,0.8762626368072878,0.06753669574190561,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,24,random_24,104.4932021123929,True,0,True,0.8762628461393469,0.06753737295170505,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,25,random_25,104.49320215294544,True,0,True,0.876260323533418,0.06753584957954983,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,26,random_26,104.49320209928793,True,0,True,0.8762586947998772,0.067533533550015,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,27,random_27,104.49320209699724,True,0,True,0.8762454231357958,0.06753035164060021,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,28,random_28,104.49320213542468,True,0,True,0.8762638304481988,0.06753655933480139,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,29,random_29,104.49320150800729,True,0,True,0.8762734673902802,0.06754281712686802,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,30,random_30,104.49320215877262,True,0,True,0.8762599979622244,0.06753444045193255,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,31,random_31,104.49320195842782,True,0,True,0.8762888469140832,0.06754941751350343,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,32,random_32,104.49320161653776,True,0,True,0.876267092948488,0.06752233263619231,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,33,random_33,104.49320215300497,True,0,True,0.8762667063865976,0.06753861237972551,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,34,random_34,104.49320209364485,True,0,True,0.8762611986007297,0.06753535337571037,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,35,random_35,104.49320162564901,True,0,True,0.8763118758449474,0.0675535477455137,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,36,random_36,104.49320214611983,True,0,True,0.8762653673020055,0.06753656401177562,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,37,random_37,104.49320204687022,True,0,True,0.8762692462041491,0.06754159255965211,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,38,random_38,104.49320196891364,True,0,True,0.8762684357262661,0.06753267995708274,exact_under_symmetry,
M095,studentst,Student's $t$,ARX_2_2,"ARX(2,2)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",primary,39,random_39,104.4932021221295,True,0,True,0.8762545384865907,0.0675331912239613,exact_under_symmetry,
