seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_rho_n,param_phi_p,param_phi_n,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
11,24,110024,"ARX(2,2)",True,0,-167.29768141081655,360.5953628216331,404.4136571872927,-167.29768141081655,360.5953628216331,404.4136571872927,True,eligible,0.0431481723721884,0.0200824630996068,0.9420704740893864,0.3338086398761783,0.0304192124682103,0.6531557853490091,0.3203522887065853,0.512337673248181,0.0997319482517854,0.1813985295088752,0.1911752497960759,0.1716215689970189,0.4324609876357725,1.0270456960265772,1.611296258524776,3.0039282216083905,0.058994889013895824,0.32318030988556123,2.627510118135183,0.13661895770819996,0.26856961980013827,0.8836918449918072,-0.5848553941815016,0.025674309901268934,0.104558227040854,0.1013720190065124,0.24314164253310755,1.2033399327243106
11,25,110025,"ARX(2,2)",True,0,-167.13729305259955,360.2745861051991,404.0928804708587,-167.13729305259955,360.2745861051991,404.0928804708587,True,eligible,0.0354498970228599,0.0266566364481138,0.9500781667084842,0.3252404529099923,0.0263617131822734,0.6579694797036123,0.3383367992097877,0.4972864835245133,0.1118114211186946,0.1723495276750438,0.2497921627052427,0.1614716326979997,0.3825447869371938,0.9953836847753181,1.509689022617448,2.655884190901806,0.06929755663050775,0.3456649993155387,2.8243427903466958,0.14869034833492537,0.2766239176713336,0.9008876598007828,-0.5627847219660709,0.034821407533026136,0.11822351827915405,0.11856005443444848,0.25924717414998705,1.1701701153267707
11,26,110026,"ARX(2,2)",True,0,-169.45060154675338,364.90120309350675,408.71949745916635,-169.45060154675338,364.90120309350675,408.71949745916635,True,eligible,0.1487847386350638,0.0849997060255916,0.8545836270746283,0.4070669339272508,0.030423144839337,0.5626510388355784,0.358518872548612,0.5079940785029536,0.0820985625758181,0.2489641186624586,-0.08663263351135,0.1982599545932122,0.6271297992488672,1.0751825198091718,1.2463068066564909,1.821071097623495,0.17594670536601137,0.4408780664900394,2.4207302923332166,0.18913428444099123,0.28105441590445956,0.8591033646488088,-0.4881465164539988,0.0022276360511956778,0.05897743518432089,0.1829106479880767,0.30913473512022627,1.1773656153582395
11,27,110027,"ARX(2,2)",True,0,-167.17349322237388,360.34698644474776,404.16528081040735,-167.17349322237388,360.34698644474776,404.16528081040735,True,eligible,0.0280476932451827,0.0188908973577552,0.9567262867462608,0.3522422199102265,0.0236528401258569,0.6356854337250668,0.3398944842465088,0.4977363724597407,0.118557834496452,0.1624319785266603,0.2966613496439499,0.1818570494984577,0.3141811559876199,0.9691463520475172,1.4627143059442163,2.580150164119733,0.06072845663585919,0.34344368416844956,2.753134268311748,0.14573465505070562,0.272808365639287,0.8773966007935422,-0.5478209546185916,0.037395567710081325,0.11379477864776416,0.11570603605061582,0.2593709825218585,1.1475941019668459
11,28,110028,"ARX(2,2)",True,0,-167.25537487360975,360.5107497472195,404.3290441128791,-167.25537487360975,360.5107497472195,404.3290441128791,True,eligible,0.0371362809649712,0.0168518134062013,0.9485236669321876,0.3426799069732135,0.0276160919398549,0.6468822466764814,0.3401885781273905,0.5009537649372049,0.1172576201873129,0.2028672804298476,0.2029146451402817,0.1653409305008859,0.3934859584728949,1.0019588368540384,1.5264362778716882,2.7127212694115013,0.05748322398754423,0.33026453228207736,2.6407285982545137,0.14849254380731092,0.27866320404772965,0.8853262435189144,-0.5240473719064866,0.037615705931396626,0.11798641583540938,0.1162010776598873,0.2640119286628682,1.152433460590244
11,29,110029,"ARX(2,2)",True,0,-170.3006110418554,366.6012220837108,410.4195164493704,-170.3006110418554,366.6012220837108,410.4195164493704,True,eligible,0.9797347804073664,0.1147406209807743,0.0202035601943024,0.2491675714649543,0.0311223743465133,0.7182969564629837,0.4113652438157274,0.6102758996512265,0.1101710975399688,0.2582760463031138,-0.0486351088003941,0.1878023901569983,0.5642867667098731,1.0002262319938084,1.00910496083366,1.1380282159280846,0.1669634536453172,0.3461789065660687,2.018319536401984,0.23155506239523255,0.301018826428628,0.9494793975047192,-0.7547619127248394,-0.017248014786119786,0.06344934678040283,0.31092398844042485,0.46257099635265486,1.8805702664688086
11,30,110030,"ARX(2,2)",True,0,-167.30489619327335,360.6097923865467,404.4280867522063,-167.30489619327335,360.6097923865467,404.4280867522063,True,eligible,0.0306341707661879,0.0254833443406665,0.9560541428925692,0.3229992674944473,0.0235958842257999,0.6610914514340037,0.3415290108627619,0.49750551715705,0.1271179728917369,0.1822753851817109,0.2652762513721397,0.1677003691994424,0.3387168070078677,1.0069198678871873,1.4964883084617933,2.5759110199916,0.06775583328110216,0.33054526139416285,2.73949544715184,0.15142155032631283,0.27830966886376035,0.8975481807324941,-0.5406195341779019,0.0388780863426732,0.11706904284877476,0.12098624533562334,0.26803173301205924,1.1605740562877582
11,31,110031,"ARX(2,2)",True,0,-167.27297991803357,360.54595983606714,404.36425420172674,-167.27297991803357,360.54595983606714,404.36425420172674,True,eligible,0.0387926073415048,0.023522792015993,0.9463609165435658,0.3315082285040229,0.0274561583893333,0.6526050849116494,0.3344558446927432,0.5188485265047815,0.1093020567418913,0.1859424297020562,0.2094130761419534,0.170713320000418,0.3884498701609351,0.9860607067613336,1.513004295580071,2.708359399198657,0.062029077844840935,0.3163198740233019,2.554180474749375,0.1441481119515792,0.27332897135259077,0.8784932190702596,-0.5858213794836291,0.02838006213709436,0.10656593259465767,0.1152318858300464,0.2602499007867,1.2387432273456487
11,32,110032,"ARX(2,2)",True,0,-167.3709236309765,360.741847261953,404.5601416276126,-167.3709236309765,360.741847261953,404.5601416276126,True,eligible,0.0431245929582585,0.0249508827717721,0.9423982273750156,0.3305290765810323,0.0304018287225486,0.6559941536397181,0.3265634205743687,0.4887597012657939,0.1093208747940741,0.1687207633870283,0.2314820789408739,0.1567101436482276,0.4062401403368425,1.0225877672968733,1.5938366112463964,2.9023045722629557,0.06824441083135083,0.3592429074927325,2.9654750182894483,0.14167610232534666,0.27635885589937825,0.9288046420253105,-0.5652241724363043,0.03073303770225013,0.11720672675171451,0.10614839637662533,0.24213998389140304,1.1496230457832743
11,33,110033,"ARX(2,2)",True,0,-167.36041061759232,360.72082123518464,404.53911560084424,-167.36041061759232,360.72082123518464,404.53911560084424,True,eligible,0.0380092845444989,0.0236024071420298,0.9466816968759404,0.3388615657074792,0.0271220982942736,0.6486173696564382,0.343074996656189,0.496928551365995,0.1073593082285051,0.1885888073399422,0.1963695501233727,0.1674518851182937,0.405739439695679,0.9623633718150334,1.4592511838366677,2.5814231120018545,0.06584098491478799,0.34021548835740667,2.7762320716759836,0.1467542382120032,0.27644530320779703,0.8810321667295605,-0.548905202026613,0.03590590543031899,0.1137375275872476,0.1190063270465662,0.2588739672566086,1.1520518355666527
11,34,110034,"ARX(2,2)",True,0,-167.72893876334547,361.45787752669094,405.27617189235053,-167.72893876334547,361.45787752669094,405.27617189235053,True,eligible,0.036013420029294,0.0175297818399779,0.9488048331025678,0.3392680056286737,0.0264415648745515,0.6490409801375129,0.333221901066232,0.4864429307563913,0.1176457163236102,0.1692022223711517,0.2489001892061395,0.1767927853786915,0.3507939959304668,0.9828796859416619,1.505039019196239,2.698328600315728,0.05774072667785847,0.34964216010429333,2.925424230319796,0.14022572057568733,0.2674103649669339,0.8866453349156004,-0.5471260589684392,0.03495811193088443,0.11174623195860944,0.10655204777985927,0.2407136618882789,1.1091016977847994
11,35,110035,"ARX(2,2)",True,0,-167.45451738519358,360.90903477038717,404.72732913604676,-167.45451738519358,360.90903477038717,404.72732913604676,True,eligible,0.0452307825443082,0.0245495150144887,0.9407395692423948,0.3413245179061926,0.0311207555899137,0.6427777759788394,0.3239861733096479,0.5202396690916716,0.1013163944601305,0.1899049231820711,0.1805386715015445,0.1639692849116122,0.439255055961271,1.0339946083316929,1.6068739956299942,2.9738604998448164,0.06562732364290498,0.31842948993632075,2.514435812691443,0.14214514206753487,0.27379448496509723,0.8840410109171993,-0.5825648690413203,0.025487611099608752,0.10481841749321481,0.10920172911072339,0.2559997022506197,1.227103699953582
11,36,110036,"ARX(2,2)",True,0,-168.52097466506842,363.04194933013684,406.86024369579644,-168.52097466506842,363.04194933013684,406.86024369579644,True,eligible,0.1161770260996489,0.0568403969462912,0.9024763266842408,0.2894466427053767,0.044054828760389,0.6777194101221585,0.2802186501431705,0.5072955518263195,0.0917527503814104,0.231802602648946,0.2976779947972657,0.1388358959206966,0.312362626565437,1.4158793933733833,2.0466319069969936,3.8182914909804424,0.10150785676511084,0.3615131394257679,2.722467218287224,0.14856882921432482,0.27320146564492476,0.9027468015973961,-0.5996718818134931,0.002288781010449409,0.07632569112045705,0.10118915583403804,0.22478024866504437,1.1752873606455172
11,37,110037,"ARX(2,2)",True,0,-167.43848727041734,360.8769745408347,404.6952689064943,-167.43848727041734,360.8769745408347,404.6952689064943,True,eligible,0.036697380046772,0.040427002711967,0.9501677856691236,0.3137175477668514,0.0258983977812416,0.6606074243466719,0.3381729175770689,0.5091387344812988,0.1094693249365738,0.172473637492954,0.2363345229206503,0.1717948126875306,0.3867199692012303,1.0175050311738112,1.5256932131830543,2.6658699970982185,0.08571807967756948,0.3401468210621489,2.6938054104064935,0.15585277931195318,0.2816402318544092,0.8996221042852109,-0.5784721419279044,0.030925989311759272,0.11454236486746704,0.12873422586366484,0.2749618358042438,1.2205907094276802
11,38,110038,"ARX(2,2)",True,0,-167.39367116690016,360.7873423338003,404.6056366994599,-167.39367116690016,360.7873423338003,404.6056366994599,True,eligible,0.0270194973957968,0.0178826595572092,0.9584433789404292,0.3213868925130299,0.0232774429855288,0.666788043490135,0.3283583104741594,0.5078923634031841,0.1221797875251729,0.1720156999487666,0.2901562686504518,0.1734673702171289,0.3242964036718684,1.0150814403022588,1.5504242018852499,2.7342934663137055,0.05515847491899148,0.3151349887275518,2.6707458536582456,0.1395353421091159,0.2666246563580471,0.8956764111605943,-0.5746404389264124,0.030871984593146218,0.11015086508630843,0.10771379645345153,0.2559227294367493,1.193764797679793
11,39,110039,"ARX(2,2)",True,0,-167.560474497422,361.120948994844,404.9392433605036,-167.560474497422,361.120948994844,404.9392433605036,True,eligible,0.045999857923159,0.0330470234846272,0.9430477440683036,0.325107155449594,0.0285651880831562,0.6527994275294199,0.3081628183413124,0.5171457907304359,0.1030272763173848,0.1846650031577205,0.1809731603253777,0.1773801911953435,0.4248423959550571,1.1009604419005279,1.6980671173743827,3.14135473879378,0.07590825934159057,0.32504001914544245,2.565497212455051,0.14001029491191147,0.27011096304526155,0.8725426826567191,-0.595649225149457,0.013929174909242087,0.08749351750439927,0.10400258052915917,0.24263696120903042,1.2063550352498023
11,40,110040,"ARX(2,2)",True,0,-168.04525490395054,362.09050980790107,405.90880417356067,-168.04525490395054,362.09050980790107,405.90880417356067,True,eligible,0.0561271715011193,0.0374812488009892,0.9312109573361356,0.3543959568137545,0.0333073920286938,0.624789204918744,0.3365528610493923,0.4963882630254731,0.1080502693629711,0.1860290619285331,0.1546136659503022,0.1787015994616692,0.4381797102924409,1.0206432616531973,1.5254887798879178,2.764243835736326,0.08944198689702618,0.3621926391681463,2.7197351718754694,0.15163502397211492,0.28025422129260663,0.9087873778993791,-0.5308074478624464,0.027702185559198067,0.11560225376762052,0.12213456280677232,0.2632647193552751,1.126546683574262
12,1,120001,"ARX(2,2)",True,0,-168.35658419219368,362.71316838438736,406.53146275004696,-168.35658419219368,362.71316838438736,406.53146275004696,True,eligible,0.0548583692898188,0.0529916206352961,0.9429403587513804,0.3716212701167866,0.0190611484716148,0.5952010808427136,0.3378274994474941,0.4897302526483285,0.1136982894203951,0.2277888880461415,0.1972376531359634,0.1991673872421198,0.3348570958457187,1.1240910449076664,1.4488590622891808,2.2936117818146626,0.11767330188360109,0.3865429528823208,2.538497263527158,0.16701315374033493,0.2734880989689035,0.8230905024530385,-0.4724332162593576,0.019882165792299705,0.08230163399395506,0.1388560544449029,0.25766734721539164,1.0178341761635759
12,2,120002,"ARX(2,2)",True,0,-167.9941773597451,361.9883547194902,405.8066490851498,-167.9941773597451,361.9883547194902,405.8066490851498,True,eligible,0.0535505115817484,0.0324023144086535,0.933543434475682,0.3551158135716721,0.0318094282308318,0.6252271114250597,0.3341335755876517,0.485877295849741,0.1099632840027226,0.177059020558039,0.1754015347837771,0.1789181959778592,0.4261560303050808,1.0152799279705702,1.5209283918608407,2.749477523310485,0.08324845365457567,0.3717982533863145,2.856025341579898,0.14733184584095455,0.27492814514250424,0.8998013579751252,-0.5243031085185862,0.02901191507144596,0.11159976662934487,0.11478078851423909,0.2472525157594153,1.0862440579888206
12,3,120003,"ARX(2,2)",True,0,-167.3844901040424,360.7689802080848,404.5872745737444,-167.3844901040424,360.7689802080848,404.5872745737444,True,eligible,0.0377220550542592,0.0333058025334453,0.9485608516250924,0.3429229295960282,0.0274724295588314,0.6401489410081356,0.3336373851805657,0.4965055715532533,0.110342129314463,0.1645340081748404,0.252158507402886,0.1754753881086936,0.3755429857145364,1.0239899149942897,1.5682962057076726,2.7911557043724717,0.08204461029385332,0.3550067525642359,2.8045658828338453,0.15212228854784576,0.2827684751636789,0.8982445574850826,-0.5550248230392615,0.03174871813811572,0.11069749755389229,0.12069741209736022,0.26349248960943733,1.1542565093168886
