seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_recursion_init_p,selection_recursion_init_n,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,21,"ARX(1,1)",True,0,-166.94860471466237,359.89720942932473,403.71550379498433,-166.94860471291133,359.89720942582267,403.7155037914823,-166.94860471466237,359.89720942932473,403.71550379498433,-1.7510330962977605e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,63.92067625385705,63.92067625385705,10.166900932487469,0.2471819277416677,0.22373671326482644,0.9826189373119976,0.15098866094227853,0.23444291251684693,4.129282724088155,2.1127481816379,2.1127481816418414,4.80187768833061,0.12368887938335468,0.4457047053493598,4.742361426847107,0.15568188845303085,1.1176055551733706,-0.6671719435027367,0.0036874432066457685,0.06975356353947773,0.07669689130940262,0.14846573614878497,1.1007576208422314,9.406463610187147e-08,1.396622261257203e-06,94064.63610187147,1396622.2612572028
1,22,"ARX(1,1)",True,0,-166.9442700512095,359.888540102419,403.70683446807857,-166.94427004730272,359.88854009460545,403.706834460265,-166.9442700512095,359.888540102419,403.70683446807857,-3.906762913175044e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,60.53259830821823,60.53259830821823,9.900224479376666,0.2610670382882472,0.2368532933496948,0.9838857614498954,0.15291490250138884,0.2387365629942917,4.349481660929213,1.9420023721863438,1.942002374698307,4.570092093687516,0.11333444496386551,0.4335802381559865,4.520209603030381,0.15761133980531078,1.1253706138686093,-0.6495694565471322,0.007920966287058288,0.08060748933146901,0.0827929419986091,0.1609034853382284,1.117894792776749,9.362618308827989e-08,1.397785959650752e-06,93626.18308827988,1397785.9596507521
1,23,"ARX(1,1)",True,0,-167.0053085181734,360.0106170363468,403.8289114020064,-167.00530852087442,360.01061704174884,403.8289114074085,-167.0053085181734,360.0106170363468,403.8289114020064,2.7010287340090144e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,67.48203505022744,67.48203505022744,11.022615290163044,0.2370320948089199,0.21672224641965532,0.9804943931771204,0.15107852802741045,0.23293615378687677,4.010466260687583,2.2757327193358705,2.2757327193359247,5.12701146703016,0.13722271703599023,0.45508243813172233,5.07312379313667,0.15553919957866175,1.107380686835113,-0.6668086556042728,0.0019216292478465152,0.06454673394994533,0.07213128084204933,0.1406873559634939,1.0658680148282602,9.468394439975001e-08,1.3964226444322412e-06,94683.94439975002,1396422.644432241
1,24,"ARX(1,1)",True,0,-167.02766527042468,360.05533054084935,403.87362490650895,-167.0276652702786,360.0553305405572,403.8736249062168,-167.02766527042468,360.05533054084935,403.87362490650895,-1.460875864722766e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,58.594354972483224,58.594354972483224,8.67302603775495,0.2643328556171548,0.2357063973660298,0.9844365096481419,0.15385888335549253,0.24447362605109946,4.330050517737503,1.893900296223299,1.8939003033953865,4.481093774955191,0.1103279486812182,0.4158378085575544,4.098748712510383,0.15929178083177725,1.133214880136233,-0.6622074423818626,0.0024329975673819254,0.07662174086427159,0.0883102135026685,0.17199221291254962,1.221004141243904,9.240066455788868e-08,1.3978581320775689e-06,92400.66455788867,1397858.132077569
1,25,"ARX(1,1)",True,0,-166.9395189909153,359.8790379818306,403.6973323474902,-166.93951863830648,359.87903727661296,403.69733164227256,-166.9395189909153,359.8790379818306,403.6973323474902,-3.5260882214060985e-07,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,60.80324863226294,60.80324863226294,9.998140066857204,0.2589560857349542,0.23393282937210028,0.9836336078321419,0.1529808897067405,0.23801214497781095,4.3010075464103235,1.96929369349198,1.9692937490915767,4.5974272813985335,0.11625976537469324,0.4367378269925545,4.579538284098542,0.15762795228399729,1.12453537582539,-0.6504809691778529,0.007546402714513789,0.07768550719176741,0.0819120467889298,0.15802471661304882,1.1101105168035508,9.376588700553715e-08,1.3974035628225655e-06,93765.88700553717,1397403.5628225657
1,26,"ARX(1,1)",True,0,-166.9435317707682,359.8870635415364,403.705357907196,-166.9435317703322,359.8870635406644,403.705357906324,-166.9435317707682,359.8870635415364,403.705357907196,-4.3598902266239747e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,64.75763560278455,64.75763560278455,10.22712128374093,0.2492075566693249,0.23058803304315306,0.9821785698356954,0.1521522123057421,0.2359247307851071,4.242808650398066,2.091017284076642,2.0910185308142597,4.835620081639232,0.1243503857309015,0.43457607010890753,4.688956608022358,0.15656974525491174,1.1185943228860076,-0.6627207293368429,0.003444900780320767,0.07145776259410017,0.07825016624705683,0.15112928792839425,1.1130259248088414,9.406914564981291e-08,1.3968669228753603e-06,94069.14564981291,1396866.9228753604
1,27,"ARX(1,1)",True,0,-166.93767534455074,359.8753506891015,403.6936450547611,-166.93767534454378,359.87535068908755,403.6936450547472,-166.93767534455074,359.8753506891015,403.6936450547611,-6.963318810448982e-12,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,61.88906098432629,61.88906098432629,9.968646278468054,0.2576448550247297,0.23577547478863264,0.9833083571234944,0.15291556704977116,0.23824565652793997,4.3316056427008025,1.983651274731061,1.9836512747310797,4.65065473525909,0.11729712104817476,0.4344351885126349,4.566482834879801,0.15753533019477525,1.1243356640213762,-0.6545231100599129,0.00659905981547506,0.07676762643310132,0.0817044727176407,0.15772801416248988,1.1171098537389175,9.377911602661726e-08,1.3973677266362035e-06,93779.11602661727,1397367.7266362035
1,28,"ARX(1,1)",True,0,-166.939338160367,359.878676320734,403.69697068639357,-166.93933815975544,359.8786763195109,403.69697068517047,-166.939338160367,359.878676320734,403.69697068639357,-6.11549921814003e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,64.04859307764947,64.04859307764947,9.972219135235825,0.2554376458652744,0.2400079911757501,0.9828370460598402,0.1529196809654403,0.23863184148901428,4.401730865800887,2.008048621789037,2.0080486218066973,4.757868553529564,0.11964401309760184,0.4291950770506565,4.566885653983025,0.1574131444446807,1.1269673659117512,-0.6630242718303048,0.005028151331972999,0.0762898161906536,0.08144241643363849,0.1575173125130154,1.1323494502538354,9.381069509071566e-08,1.3965820594104437e-06,93810.69509071567,1396582.0594104438
1,29,"ARX(1,1)",True,0,-166.93618439243204,359.8723687848641,403.6906631505237,-166.9361843923018,359.8723687846036,403.6906631502632,-166.93618439243204,359.8723687848641,403.6906631505237,-1.3022827261011116e-10,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,62.71365982085726,62.71365982085726,10.02665714206908,0.2546453893015342,0.23328066869733255,0.9829638653050431,0.15258963367849274,0.23742066034363693,4.289957761047866,2.020831339884766,2.0208319297788235,4.708823241440672,0.11986466234751318,0.4382421487182377,4.609785536639404,0.15721081897791497,1.121990360243849,-0.6554710032542578,0.005736941851259128,0.07483273351506473,0.08036542356562633,0.15414317656501403,1.1094400438217193,9.388467871861567e-08,1.3973599124748624e-06,93884.67871861567,1397359.9124748623
1,30,"ARX(1,1)",True,0,-166.97144594251046,359.9428918850209,403.7611862506805,-166.97144594458123,359.94289188916247,403.76118625482206,-166.97144594251046,359.9428918850209,403.7611862506805,2.0707773273898056e-09,True,eligible,200.0,False,-150.0,True,True,True,True,True,,,67.54215890277018,67.54215890277018,9.986242897560901,0.2406671470104069,0.22425553311945642,0.9817430558529416,0.15070233633037738,0.23404604722973013,4.136609881406352,2.204931978780197,2.204931978781257,5.049013148671945,0.1280271409930169,0.4472651492725132,4.652250603871629,0.15540952120346999,1.1136555673345456,-0.6676048061048553,-0.0013312439406895499,0.06515781789883753,0.07515979237218395,0.1471053101381366,1.1039591764888814,9.396192036822532e-08,1.3973141694420381e-06,93961.92036822531,1397314.169442038
