seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_n,param_phi_n_plus,param_phi_n_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
33,5,330005,"ARX(2,1)",True,0,-167.72623377894791,357.45246755789583,394.52948586730014,-167.72623377894791,357.45246755789583,394.52948586730014,True,eligible,2.867076010282472,0.0460356507960572,0.5304107982979566,0.8535339989420324,0.047790698294639,0.2282081680747844,0.4628132011652692,0.1289914198886787,0.1961847507751241,0.6849129832591475,0.0639885214653664,,2.867076010282472,2.867076010282472,2.867076010282472,0.11689989704206687,0.4010969984803267,3.9264568509542803,0.17435385698852127,0.23522775614494146,0.9903459437110207,-0.710331526331963,-0.011374195040814702,0.04497229323117455,0.07883699637657228,0.1570706922113142,1.127530732129682
33,6,330006,"ARX(2,1)",True,0,-167.72823035305012,357.45646070610024,394.53347901550455,-167.72823035305012,357.45646070610024,394.53347901550455,True,eligible,2.9083010289616653,0.0428377647723624,0.5398333532022485,0.8344810328985928,0.0478377200078206,0.2260616624150837,0.4714770727361952,0.1273798807985375,0.197516338160297,0.6819701454572268,0.0673501678871445,,2.9083010289616653,2.9083010289616653,2.9083010289616653,0.11220212116964308,0.3862059147267006,3.7347672220548866,0.1735669330835699,0.23447540900751285,0.9788292119951888,-0.7156470423500761,-0.013755538124706715,0.04367836174218059,0.07883756370023871,0.16007386465543005,1.152851120027174
33,7,330007,"ARX(2,1)",True,0,-167.71497057466559,357.42994114933117,394.5069594587355,-167.71497057466559,357.42994114933117,394.5069594587355,True,eligible,2.80872430828008,0.0441224534050035,0.5488030561716843,0.8209164703831181,0.0453967190222396,0.2305717702684512,0.4655180132325173,0.1240941265158644,0.1960154637107163,0.6962702400515913,0.0574865187607552,,2.80872430828008,2.80872430828008,2.80872430828008,0.11858542708287999,0.3992189676223612,3.8836682079498446,0.1750194634583762,0.23583472192145039,0.9909393353778948,-0.7147183410655908,-0.011688742187685813,0.044932454400218834,0.08104447867587208,0.16011903950321957,1.1419378658431054
33,8,330008,"ARX(2,1)",True,0,-167.71146840019213,357.42293680038426,394.4999551097886,-167.71146840019213,357.42293680038426,394.4999551097886,True,eligible,2.8093800348200944,0.0427239865594748,0.5479103827693155,0.8244079396622535,0.0445673407670035,0.2306200706626189,0.4650325519141787,0.1238487403418403,0.1951559743902961,0.6956872793437584,0.0601898270557004,,2.8093800348200944,2.8093800348200944,2.8093800348200944,0.11499335036291054,0.39325498588568153,3.8799158044658726,0.17428652904811043,0.2344620753763324,0.9884708672282697,-0.711455363222539,-0.010178097941271391,0.045789077802414514,0.07994843720712241,0.15802811288566915,1.1363783817051005
33,9,330009,"ARX(2,1)",True,0,-167.9285586340294,357.8571172680588,394.9341355774631,-167.9285586340294,357.8571172680588,394.9341355774631,True,eligible,2.2478822877467097,0.0486686806393128,0.5818421912143251,0.7616406752790549,0.0394253658517937,0.2591039143105076,0.4414625951387661,0.1090460412417359,0.2223692016496079,0.7001202753835835,0.0432938186186592,,2.2478822877467097,2.2478822877467097,2.2478822877467097,0.14236842164072397,0.46564456311958796,4.075324081094816,0.17865728521489233,0.24166032121196973,0.9451479574122279,-0.6230482550641337,-0.001921300014129032,0.05370566753165273,0.09323286122578645,0.16690453758316867,0.9895174900442125
33,10,330010,"ARX(2,1)",True,0,-167.70935516064958,357.41871032129916,394.49572863070347,-167.70935516064958,357.41871032129916,394.49572863070347,True,eligible,2.774249221327717,0.0426163131895835,0.5403689087088884,0.8375167632727178,0.0463104815522621,0.2330137308278216,0.4691751763287946,0.1251720268902067,0.1946771801063326,0.6921027250929933,0.0636083434741071,,2.774249221327717,2.774249221327717,2.774249221327717,0.1119538520645178,0.3866224665131478,3.8017285964725427,0.1752728481468404,0.23573437196052588,0.9874857907285435,-0.7150676595215203,-0.00966145060970669,0.0470726415830803,0.08161921544876007,0.16147389857397487,1.1543511459228526
33,11,330011,"ARX(2,1)",True,0,-167.70934385328863,357.41868770657726,394.49570601598157,-167.70934385328863,357.41868770657726,394.49570601598157,True,eligible,2.7673303690050703,0.0421847374317062,0.5438891011875583,0.8305610270078737,0.0464333270231134,0.2331519643332025,0.4702775830199271,0.1224258223338871,0.1949023591813093,0.6965359515973953,0.0618399547540125,,2.7673303690050703,2.7673303690050703,2.7673303690050703,0.11222108073170317,0.38728084814750424,3.7730926757187064,0.17525055886599727,0.23608305348779024,0.9848926003226511,-0.7147097138156027,-0.010413026160110903,0.04680329091950812,0.08199850830692401,0.16272116222343905,1.156365994222133
33,12,330012,"ARX(2,1)",True,0,-167.7224867576261,357.4449735152522,394.5219918246565,-167.7224867576261,357.4449735152522,394.5219918246565,True,eligible,2.876900913180587,0.0429645805044486,0.5501105382432095,0.8189615156293417,0.0442853835384354,0.2273502481284025,0.4756613990860346,0.1194586885669254,0.1938691903733944,0.6991474400652764,0.063247805215853,,2.876900913180587,2.876900913180587,2.876900913180587,0.11534544694882465,0.3852084113886949,3.6766227334986215,0.17479898554443118,0.235856497709527,0.9805513854638479,-0.7237429127887288,-0.015297688385852062,0.04278771493647204,0.08154439542005802,0.1644313480523779,1.1753714878982524
33,13,330013,"ARX(2,1)",True,0,-167.71019598054076,357.4203919610815,394.49741027048583,-167.71019598054076,357.4203919610815,394.49741027048583,True,eligible,2.737340161406109,0.0423118805255754,0.5427712919059391,0.8331889535149085,0.0461758338003025,0.2347740367634119,0.4672239989585371,0.123886289459827,0.1957546791649434,0.6946988897652351,0.0611041871424443,,2.737340161406109,2.737340161406109,2.737340161406109,0.11235024572041176,0.3889650922805827,3.830431510400592,0.17540490094244904,0.23578944207587504,0.9870555909051915,-0.7105185452529443,-0.008499396576517645,0.04792681699075347,0.08202139365205746,0.1611124370990241,1.1451130190692258
33,14,330014,"ARX(2,1)",True,0,-167.7190922171469,357.4381844342938,394.5152027436981,-167.7190922171469,357.4381844342938,394.5152027436981,True,eligible,2.8905727818939506,0.0430757666064322,0.5475845603312253,0.8230166390642473,0.0455859035537954,0.2267296383769365,0.4699756513650781,0.124323302997781,0.1944701492136769,0.6931199953916886,0.0631755142552266,,2.8905727818939506,2.8905727818939506,2.8905727818939506,0.11522571437497423,0.3910718045981739,3.7841622085116233,0.1740444583092315,0.23497254631587255,0.9844285584596357,-0.7182628233114918,-0.013810668358012701,0.04345876733668717,0.0795608440185721,0.16030656505035318,1.1535326461897342
33,15,330015,"ARX(2,1)",True,0,-167.7095676381004,357.4191352762008,394.4961535856051,-167.7095676381004,357.4191352762008,394.4961535856051,True,eligible,2.7822099565496035,0.042211944330097,0.5424370589353087,0.8328226010771482,0.0467103076021737,0.232544098655306,0.4707701614763261,0.1245814604712853,0.1962200992498865,0.6920226397836576,0.0633318805296518,,2.7822099565496035,2.7822099565496035,2.7822099565496035,0.11161687900869426,0.3852883550915997,3.7519679747467145,0.17518993404060873,0.23584225038956813,0.9819810890424405,-0.7129434600214066,-0.010423656908662843,0.046682944614362835,0.08171003970164784,0.16236229176272488,1.1545383752178326
33,16,330016,"ARX(2,1)",True,0,-167.71095034196134,357.4219006839227,394.498918993327,-167.71095034196134,357.4219006839227,394.498918993327,True,eligible,2.7500816912921,0.0416632694595104,0.5432979990436045,0.831154326906028,0.0471098511056599,0.2343624566986304,0.4708605705126153,0.1254714787601877,0.1973213388092971,0.6875788481560238,0.0647802093144095,,2.7500816912921,2.7500816912921,2.7500816912921,0.11076843902002351,0.38798879976348843,3.7481001307498505,0.1756087648301924,0.23707120143059934,0.982040398848855,-0.7117598629572651,-0.010206620335893868,0.04767385558963228,0.08244838194128273,0.16420928368878757,1.155210563885808
33,17,330017,"ARX(2,1)",True,0,-167.75010245731733,357.50020491463465,394.57722322403896,-167.75010245731733,357.50020491463465,394.57722322403896,True,eligible,3.0236636217374318,0.0452094027895291,0.5392164309843142,0.8390650780161648,0.0451984833700147,0.2205794296941884,0.4688672675872748,0.1261894880716533,0.1930370712729104,0.6939325118642737,0.0620716143793331,,3.0236636217374318,3.0236636217374318,3.0236636217374318,0.11703060364146725,0.39149208647034284,3.836570590706475,0.17284481467557541,0.23318147045667342,0.9905355214021657,-0.7260004112040516,-0.015803362278116823,0.04077640358475794,0.07688337536628469,0.15646857602884626,1.1554330253641916
33,18,330018,"ARX(2,1)",True,0,-167.71654381052332,357.43308762104664,394.51010593045095,-167.71654381052332,357.43308762104664,394.51010593045095,True,eligible,2.769123518692468,0.0423813648544906,0.5538019151736837,0.810548782707565,0.0459168773852405,0.2334571307151393,0.4689974994079965,0.1269153437440716,0.1958449213535095,0.6878916892173736,0.0643492277144541,,2.769123518692468,2.769123518692468,2.769123518692468,0.11572329600268029,0.39821450584080165,3.7830445598907176,0.17637775260235128,0.23851413901256646,0.9830368032465349,-0.7100499058149742,-0.011691370258351888,0.04659224943892799,0.08294739171216137,0.16495200739557409,1.1475372279944311
33,19,330019,"ARX(2,1)",True,0,-167.7097066978332,357.4194133956664,394.49643170507073,-167.7097066978332,357.4194133956664,394.49643170507073,True,eligible,2.7828062293701463,0.0433796318470858,0.5399104063607612,0.8394194500791654,0.0452423047185858,0.2321556109128421,0.4665406817796292,0.1230143787538884,0.1935525201139934,0.6987255854393107,0.0600774533249598,,2.7828062293701463,2.7828062293701463,2.7828062293701463,0.11355833292610965,0.3911716579089936,3.8684601158498255,0.1746998884598205,0.23512526245126275,0.9919925906321231,-0.7160250049713668,-0.009806206358915617,0.04657558399859746,0.08078064362332064,0.15969384036337148,1.1481332397341006
33,20,330020,"ARX(2,1)",True,0,-167.70941710613425,357.4188342122685,394.4958525216728,-167.70941710613425,357.4188342122685,394.4958525216728,True,eligible,2.770839667437919,0.0424379977262583,0.5408080890379365,0.836517226226249,0.0463796690828963,0.2331790273244416,0.4721099049045963,0.1244030151150859,0.195154527830923,0.6919710316417829,0.0638497898765214,,2.770839667437919,2.770839667437919,2.770839667437919,0.11149766310498896,0.38285098946521195,3.748877959208723,0.17550883024692157,0.23599016595446276,0.9862363851124287,-0.71870998692401,-0.010312644560608139,0.04679503073817235,0.08238419246612429,0.16326748993001372,1.166591695743575
33,21,330021,"ARX(2,1)",True,0,-167.92253678714886,357.8450735742977,394.922091883702,-167.92253678714886,357.8450735742977,394.922091883702,True,eligible,2.276840795410349,0.048234532726533,0.5841958132219535,0.7558634875837331,0.040211205013214,0.2571279323998352,0.4446055577981567,0.1123432949755674,0.2228709670903914,0.6933898413414172,0.0451605500793197,,2.276840795410349,2.276840795410349,2.276840795410349,0.1422237676040703,0.46087435700505475,4.019809361374326,0.17864676930557205,0.24163573842515185,0.9451450195792228,-0.6291656236851367,-0.0035973509577643392,0.052413140543318935,0.09305906292770749,0.16776679037687162,1.0021601828872195
33,22,330022,"ARX(2,1)",True,0,-167.862280140173,357.724560280346,394.8015785897503,-167.862280140173,357.724560280346,394.8015785897503,True,eligible,2.818496927284869,0.0467362286705508,0.4860989532851603,0.9431876700992196,0.0478355962457101,0.2307122202172206,0.444175055229625,0.1221670978557388,0.183515716526018,0.7215544071609957,0.0526985298950562,,2.818496927284869,2.818496927284869,2.818496927284869,0.10758339227518006,0.4144920608157066,4.382146988533358,0.17124860343645554,0.23179906878196377,1.0145835803637178,-0.6988077806497301,-0.0034210733202868077,0.0503689392577544,0.07303817161675842,0.1447147170397195,1.0713350044417245
33,23,330023,"ARX(2,1)",True,0,-167.7103686606735,357.420737321347,394.4977556307513,-167.7103686606735,357.420737321347,394.4977556307513,True,eligible,2.7467539244467214,0.0421510983342943,0.5400688879427992,0.8384382947891403,0.04645840049438,0.2345988320467917,0.4727281351613223,0.1236916861389782,0.1940314421662189,0.6953533231065029,0.063017550943148,,2.7467539244467214,2.7467539244467214,2.7467539244467214,0.11056201796009775,0.38114677215374093,3.7430930852778936,0.1758795330836562,0.23634761944709975,0.987648115356665,-0.7199219965330379,-0.00960023177882563,0.047569699627903285,0.08304857260127015,0.16412607778488117,1.1714933274351538
33,24,330024,"ARX(2,1)",True,0,-167.78257663871716,357.5651532774343,394.64217158683863,-167.78257663871716,357.5651532774343,394.64217158683863,True,eligible,3.120828769663454,0.0462864043573964,0.541533742596355,0.8339302249816698,0.0445864423944209,0.216333969705812,0.470030163717063,0.1260949280540055,0.1919364807127989,0.693503142717229,0.0633172750741925,,3.120828769663454,3.120828769663454,3.120828769663454,0.12005059243894772,0.39270376858123457,3.820986672365951,0.17257857234116208,0.2328153899783325,0.9902202917137893,-0.7303716222677906,-0.01836532234214354,0.03826092016944461,0.07617040097102519,0.15601852708623687,1.1600118402511315
33,25,330025,"ARX(2,1)",True,0,-167.739986865118,357.479973730236,394.5569920396403,-167.739986865118,357.479973730236,394.5569920396403,True,eligible,2.7382388027148385,0.0430091124299507,0.5202555150276408,0.8730928202133398,0.0505356353206396,0.2359447040107084,0.4821091664015665,0.126907553801214,0.1975791089671605,0.6842236999011958,0.0683714650057804,,2.7382388027148385,2.7382388027148385,2.7382388027148385,0.10661484062941862,0.371574701224271,3.5622346973005152,0.17721789676642308,0.2388023180016858,0.9804050225612254,-0.7264078376654726,-0.011340914272777128,0.04803991369733374,0.08547523045200163,0.17135935487071657,1.2055803099452695
