model_id,distribution,distribution_label,mean_spec,mean_label,vol_family,vol_spec,vol_order,p,o,q,nobs,num_parameters,loglikelihood,aic,bic,persistence_proxy,stable_by_proxy,implied_initial_variance,implied_initial_variance_status,initialization_method,restart_attempts,valid_restart_attempts,optimizer_success,convergence_flag,covariance_type,selection_status,selected_checks_passed,resid_skewness,resid_excess_kurtosis,std_resid_skewness,std_resid_excess_kurtosis
M098,mix_normal,Gaussian mixture,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,7,-175.2122851858369,364.4245703716738,388.0190365685674,1.0,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.14296257136982768,4.439149766837453
M101,mix_normal,Gaussian mixture,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,8,-175.21228518565655,366.4245703713131,393.38967459633443,1.0000000000000249,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,-0.1429673601078121,4.439130146691908
M104,mix_normal,Gaussian mixture,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,9,-171.82100201950334,361.6420040390067,391.97774629215564,1.0000000000006102,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,0.1820686611387625,3.457690622501742
M107,mix_normal,Gaussian mixture,Constant_anchor,Constant,GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,10,-171.8210020112378,363.6420040224756,397.3483843037522,0.9999999999999661,False,4554988028721.308,exact_under_symmetry,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-0.7130723419826184,7.300579002752993,0.18207701546958702,3.457651617948313
M015,normal,Normal,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,7,-183.75948209025503,381.51896418051007,405.1134303774037,0.912083090935583,True,0.39354153200174435,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.0285145280906727,8.139711631786263,-0.41242307523550203,3.786669824208232
M018,normal,Normal,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,8,-171.34212909606012,358.68425819212024,385.64936241714156,0.9052316300431162,True,0.2258058021805163,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.8532317156192936,7.765396300467888,-0.2505800602921956,1.5205126774262592
M021,normal,Normal,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,9,-178.13750115109264,374.27500230218527,404.61074455533424,0.6755353228141877,True,0.31563421954673093,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.9576330447057065,8.256945060560463,-0.24184842612999471,3.19953451359084
M024,normal,Normal,ARX_1_1,"ARX(1,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,10,-171.25402868997418,362.50805737994835,396.21443766122496,0.872190854303999,True,0.2550391468114241,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.8527367524170014,7.961650248219552,-0.030013723512557624,1.6250917629399826
M013,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,6,-191.03201160492654,394.0640232098531,414.28785137861905,0.9852625364067247,True,6.636566119315746,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.012600314719719,7.965091875362004,-0.13106446492636428,4.1174717115601425
M016,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,7,-191.03201160640327,396.06402321280655,419.65848940970017,0.9852663225104819,True,6.638142407197671,exact,arch_default,50,50,True,0,robust,passed_checks,True,-1.0126019165448086,7.965090821264788,-0.13105556228610973,4.117455442476014
M019,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,1)","(2,1)",2,0,1,215,7,-186.63867173733163,387.27734347466327,410.8718096715569,0.6971320251759199,True,0.5561432272379677,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.9448682903610328,8.127107884887952,0.11464855942052836,3.769226832494052
M022,normal,Normal,ARX_1_1,"ARX(1,1)",GARCH,"GARCH(2,2)","(2,2)",2,0,2,215,8,-186.6386717339941,389.2773434679882,416.2424476930095,0.6971436063991677,True,0.5561558725341207,exact,arch_default,50,50,True,0,robust,passed_checks,True,-0.9448721460821985,8.127111812598445,0.11466175453644856,3.769230225010391
M014,normal,Normal,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,1)","(1,1)",1,1,1,215,7,-183.82291264342354,381.64582528684707,405.2402914837407,0.909186365935295,True,0.6390284023478773,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.966973911634315,8.17960420931553,-0.17700560791031325,3.846077764303093
M017,normal,Normal,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(1,2)","(1,2)",1,1,2,215,8,-183.8229126415556,383.6458252831112,410.61092950813253,0.9091848179113684,True,0.639016948229168,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9669749856834161,8.179606166124657,-0.17701300622797497,3.846088327568162
M020,normal,Normal,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,1)","(2,1)",2,2,1,215,9,-177.2892411258862,372.5784822517724,402.9142245049214,0.6925953950398558,True,0.45779512509914694,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9098749150411863,8.080075895670394,0.13624908128810995,2.854442545796646
M023,normal,Normal,ARX_1_1,"ARX(1,1)",GJR-GARCH,"GJR-GARCH(2,2)","(2,2)",2,2,2,215,10,-177.28924112919069,374.57848225838137,408.284862539658,0.6925984319058991,True,0.45780075462348785,exact_under_symmetry,arch_default,50,50,True,0,robust,passed_checks,True,-0.9098650561150964,8.080059192523995,0.13624674900712905,2.854428319841192
M027,normal,Normal,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,1)","(1,1)",1,1,1,215,8,-183.44097773759572,382.88195547519143,409.84705970021275,0.9323417813721157,True,0.4204299156745736,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.150510777801274,8.666915977339986,-0.4170014424397992,3.8826459360520547
M030,normal,Normal,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(1,2)","(1,2)",1,1,2,215,9,-171.1429970422449,360.2859940844898,390.62173633763877,0.9188053963439464,True,0.22212260118990232,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-0.8878852175882469,7.856333532333485,-0.24287102755408127,1.706240640209412
M033,normal,Normal,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,1)","(2,1)",2,2,1,215,10,-177.9522885085603,375.9045770171206,409.6109572983972,0.6937203005728189,True,0.3197269099240153,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.0542412907395369,8.751842675711854,-0.24352910561502494,3.289394302280021
M036,normal,Normal,ARX_2_1,"ARX(2,1)",EGARCH,"EGARCH(2,2)","(2,2)",2,2,2,215,11,-177.9522885204753,377.9045770409506,414.9815953503549,0.6937250663213724,True,0.31971966072034924,proxy_from_log_variance,arch_default,50,50,True,0,robust,passed_checks,True,-1.0542046049039424,8.751650557423073,-0.24354039030972488,3.2893408148952847
M025,normal,Normal,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,1)","(1,1)",1,0,1,215,7,-188.85273131671215,391.7054626334243,415.2999288303179,1.0000000000000004,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-1.2369334739884759,9.301788956513128,-0.34014376764414705,4.56535078874504
M028,normal,Normal,ARX_2_1,"ARX(2,1)",GARCH,"GARCH(1,2)","(1,2)",1,0,2,215,8,-188.85273119296818,393.70546238593636,420.6705666109577,1.0000000429429847,False,,undefined_or_nonstationary,arch_default,50,0,True,0,robust,fallback_best_converged_no_checks_passed,False,-1.236926210279029,9.301746188352398,-0.3401336962974145,4.565269928923006
