model_id,parameter,coef,std_err,t_value,p_value
M013,SPF,0.467731235335322,0.2487129677684461,1.8806065463011314,0.06002546058505606
M013,alpha[1],0.7142166136884341,0.5291164398570112,1.3498288087239259,0.17707090167332173
M013,beta[1],0.27104592271829053,0.22837201332323892,1.1868613792647646,0.23528230324611088
M013,omega,0.0978061515677803,0.0459928978380132,2.12654901442073,0.033457572627504054
M014,Const,0.08397328352453823,0.10816306655498138,0.7763581987743754,0.43753751870584945
M014,Inflation_lag_1,0.20667673978968243,0.09253131149620028,2.233587057697431,0.025510256278783294
M014,SPF,0.7960994702853457,0.15114874734589032,5.266993503184937,1.3867611267179027e-07
M014,alpha[1],0.6052075946118635,0.5587467985699499,1.083151789255571,0.278741054710153
M014,beta[1],0.6048155446335872,0.3484673860157478,1.7356446224389408,0.08262669078225393
M014,gamma[1],-0.6016735466203114,0.49851046621801653,-1.206942656961545,0.22745422834415252
M014,omega,0.058032491487773195,0.05193961862291322,1.1173068464190088,0.26386314916341924
M015,Const,0.03145802955793375,0.17299273529846787,0.1818459573094707,0.8557036170367474
M015,Inflation_lag_1,0.24171361334010183,0.1919226466984806,1.2594324718741772,0.2078741668657208
M015,SPF,0.8254783655977556,0.15631566126977342,5.280842360210629,1.2859129589943268e-07
M015,alpha[1],0.25127085888681083,0.5379966602610006,0.46704910540691974,0.6404647457401761
M015,beta[1],0.912083090935583,0.2989217408175551,3.0512437417265907,0.0022789548961483445
M015,gamma[1],0.21504750371652415,0.21602122729762854,0.9954924634338698,0.3194968079572278
M015,omega,-0.08198855509577549,0.34355645900030507,-0.2386465250408891,0.8113796854844988
M016,Const,0.11374371355759708,0.08133981560195863,1.3983768307787776,0.16199993697709036
M016,Inflation_lag_1,0.4783045131443838,0.33181911956664883,1.4414615823495731,0.14945432328747155
M016,SPF,0.4677356546888512,0.3492155356168215,1.3393895946315415,0.18044387505545278
M016,alpha[1],0.7142196984521029,0.5686293325088152,1.2560373825615665,0.20910241690128395
M016,beta[1],0.271046624058379,0.40162842499910445,0.6748691257571806,0.49975891752065293
M016,beta[2],0.0,0.21255962122064717,0.0,1.0
M016,omega,0.09780424935714414,0.043741252598578285,2.2359727613361273,0.02535355546241305
M017,Const,0.08397224925601272,0.1717768438158678,0.48884498859476555,0.6249514446249904
M017,Inflation_lag_1,0.20667782185912079,0.11780632961754008,1.7543863944331621,0.07936432104609674
M017,SPF,0.7960985238617645,0.16207611487312143,4.911880596872506,9.020698307105599e-07
M017,alpha[1],0.6051985612368476,0.3201706351639945,1.8902375632507926,0.058726194985475925
M017,beta[1],0.6048188168092609,0.29654477800024676,2.039553084993989,0.0413948588411572
M017,beta[2],2.1049246281900407e-12,0.6052317210197983,3.4778821979841085e-12,0.999999999997225
M017,gamma[1],-0.6016651202736897,0.30590183246864566,-1.9668568684869163,0.04919971421580339
M017,omega,0.05803244051115356,0.08671925208286388,0.6691990430879309,0.5033685165905494
M018,Const,0.07136694622545335,2.7154170904707454e-10,262821304.6014274,0.0
M018,Inflation_lag_1,0.08770467725080687,1.7447091692755007e-09,50268938.11031364,0.0
M018,SPF,0.9431093165169996,7.0727579230698e-11,13334392704.729534,0.0
M018,alpha[1],-0.4700184481058898,9.691576685494645e-12,-48497624623.799866,0.0
M018,beta[1],0.042334853821832955,1.467881422045646e-09,28840785.90138086,0.0
M018,beta[2],0.8628967762212832,1.176683608500298e-10,7333294778.543392,0.0
M018,gamma[1],0.29201244985087604,4.433051745444157e-12,65871653799.43443,0.0
M018,omega,-0.141022909473018,4.839003876111517e-11,-2914296270.1311145,0.0
M019,Const,0.05647201090571404,0.11393701360403174,0.495642365192866,0.6201467570798571
M019,Inflation_lag_1,0.18306151931758535,0.12466326905037232,1.468447929466828,0.14198259047643177
M019,SPF,0.8207507631602537,0.1897806216888335,4.324734295085017,1.5271581850882423e-05
M019,alpha[1],0.2207831759060948,0.17757377407880512,1.2433321139421967,0.2137454748958626
M019,alpha[2],0.476348849269823,0.28101294180185554,1.695113563864615,0.090053879627657
M019,beta[1],1.9474794871818886e-15,0.1767275410979224,1.1019671722263232e-14,0.9999999999999912
M019,omega,0.1684379729456915,0.07237474461036408,2.327303175334053,0.019949134897212575
M020,Const,0.10504481660938875,0.08549485808172592,1.2286682376731324,0.21919621953646473
M020,Inflation_lag_1,0.16245751555711643,0.11856045357190609,1.3702504558873594,0.17060873289902578
M020,SPF,0.8212115780803498,0.15657168873257912,5.244955743454748,1.5631984540910255e-07
M020,alpha[1],0.2786544408222738,0.16911198101566552,1.647751029517305,0.09940377177876832
M020,alpha[2],0.7549887672997007,0.39048965424841614,1.9334411528849436,0.053181875803237764
M020,beta[1],0.11965921964393549,0.14159650969012147,0.8450718164296923,0.3980707429429977
M020,gamma[1],-0.16642529814543983,0.1798380048984564,-0.9254178405694063,0.35474860224579996
M020,gamma[2],-0.7549887673066682,0.3650308209355534,-2.0682877280654672,0.0386129750467903
M020,omega,0.14072832958378306,0.047539754399738204,2.9602241610351703,0.0030741527390349614
M021,Const,0.12576308704287534,0.006448808118980531,19.501756715744364,1.0607562511806373e-84
M021,Inflation_lag_1,0.25309993938561004,0.014025782401581803,18.04533480835022,8.584269211225965e-73
M021,SPF,0.6738294788468779,0.0022507426342274206,299.3809548012465,0.0
M021,alpha[1],0.5122442123906342,0.146995180990404,3.4847687450656903,0.0004925625458389563
M021,alpha[2],-0.06772183988565499,0.21694787361213147,-0.31215719591117513,0.7549210605379466
M021,beta[1],0.6755353228141877,0.11407698886445869,5.921749246176452,3.1853506707877397e-09
M021,gamma[1],0.0661401407269873,0.12364102435582495,0.5349368550736318,0.5926935222268399
M021,gamma[2],0.3554283703364292,0.141932745484706,2.5042027413943635,0.012272768557544323
M021,omega,-0.3741633435146373,0.15245110511349402,-2.4543170299492876,0.014115247681577882
M022,Const,0.05647380628313149,0.1132706305914132,0.4985741316020594,0.6180794327356703
M022,Inflation_lag_1,0.18306379635244388,0.12331037151040194,1.4845774455963048,0.13765579378279202
M022,SPF,0.8207509732193138,0.187690893874537,4.372886485201297,1.2261448658722114e-05
M022,alpha[1],0.22078818071262785,0.1888193281141914,1.1693092170050663,0.24227907097544
M022,alpha[2],0.47635542568651895,0.27328894238074597,1.7430468336434224,0.08132543438473727
M022,beta[1],2.094270226708267e-14,0.15972381603080169,1.3111821885750595e-13,0.9999999999998954
M022,beta[2],0.0,0.11279862050781593,0.0,1.0
M022,omega,0.16843536183560795,0.07538736518094155,2.2342651375510543,0.02546563276753363
M023,Const,0.10504754053989628,0.0847366396514035,1.2396944340966247,0.21508843661670585
M023,Inflation_lag_1,0.16245156169233207,0.10089087131828131,1.6101710647323555,0.10736051637700303
M023,SPF,0.8212127272376675,0.13765505989394516,5.965728596321572,2.4354481390273773e-09
M023,alpha[1],0.2786492655563086,0.17117542390591398,1.6278578968758228,0.10355502071159811
M023,alpha[2],0.7549962585123248,0.3203914548163118,2.3564806338083595,0.018449029603479064
M023,beta[1],0.1196621560701589,0.13750380753515534,0.870246127835879,0.38416591248782894
M023,beta[2],0.0,0.10852561263711312,0.0,1.0
M023,gamma[1],-0.16642223794784966,0.1703933320693622,-0.9766945450664934,0.3287203965447768
M023,gamma[2],-0.7549962585179364,0.2966832292324665,-2.544789135776725,0.010934374545804716
M023,omega,0.1407286698459229,0.04897641864622095,2.873396498475529,0.004060841131676566
M024,Const,0.14552845303980105,0.016244046234707585,8.958879514197637,3.2799430022997755e-19
M024,Inflation_lag_1,0.12802715896440514,0.009539004768651776,13.421437777779856,4.52841418346994e-41
