seed,draw,mean_type,success,status,loglik,AIC,BIC,stored_loglik,stored_AIC,stored_BIC,corrected_loglik,corrected_AIC,corrected_BIC,corrected_loglik_delta,selection_eligible,selection_reason,selection_shape_reference,selection_high_shape_density,selection_loglik_upper_threshold,selection_loglik_plausible,selection_variance_bound,selection_bounds_ok,selection_constraints_ok,selection_mean_stationary,selection_implied_variance_bounds_ok,selection_shape_max,selection_max_p_t,selection_max_n_t,selection_sigma_min,selection_persistence_p,selection_persistence_n,selection_uncond_var_ref,selection_cond_var_min,selection_cond_var_median,selection_cond_var_max,selection_cond_var_lower_min,selection_cond_var_lower_max,selection_cond_var_upper_min,selection_cond_var_upper_max
1,11,"ARX(1,1)",True,0,-171.31234518860782,364.62469037721564,401.70170868661995,-171.31234518875206,364.6246903775041,401.7017086869084,-171.31234518860782,364.62469037721564,401.70170868661995,1.4424017535930034e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.752171030474194,3.9185974931725838,35.752171030474194,0.3134516776863267,0.9684800673457342,0.9993435768489186,0.005914824819083445,0.13031289339805746,0.26636528776129653,6.770569687167714,9.915104641470153e-08,1.4063487059191245e-06,99151.04641470153,1406348.7059191244
1,12,"ARX(1,1)",True,0,-171.4143076458261,364.8286152916522,401.90563360105654,-171.4143076453339,364.8286152906678,401.9056336000721,-171.4143076458261,364.8286152916522,401.90563360105654,-4.922071639157366e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,32.723149243995685,4.773722841035184,32.723149243995685,0.2957953732467477,0.9610783612871406,0.9919925988779065,0.010142439937390894,0.13018614391664973,0.2644553744528918,6.910153550725742,9.821506849230847e-08,1.407293204398028e-06,98215.06849230848,1407293.2043980279
1,13,"ARX(1,1)",True,0,-171.31235156663286,364.6247031332657,401.70172144267,-171.31235156657846,364.6247031331569,401.7017214425612,-171.31235156663286,364.6247031332657,401.70172144267,-5.439915184979327e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,35.6492871392312,3.920237026993508,35.6492871392312,0.3134383787255249,0.9684619211823622,0.9993025713727983,0.00593525363753306,0.13035141188313276,0.2665180487445583,6.767583077446762,9.915392835068106e-08,1.4063705513264857e-06,99153.92835068106,1406370.5513264856
1,14,"ARX(1,1)",True,0,-172.03794937622985,366.0758987524597,403.152917061864,-172.0379493706781,366.0758987413562,403.1529170507605,-172.03794937622985,366.0758987524597,403.152917061864,-5.551754611587967e-09,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.09446090179297,24.09446090179297,19.20664490231914,0.2357246847589459,0.741136412292033,0.9762279165044352,0.0638867348631737,0.1501294377601175,0.25478882699826866,7.408183097851114,9.448129393041045e-08,1.4118917372217604e-06,94481.29393041045,1411891.7372217602
1,15,"ARX(1,1)",True,0,-172.03682919768832,366.07365839537664,403.15067670478095,-172.03682919769366,366.0736583953873,403.1506767047917,-172.03682919768832,366.07365839537664,403.15067670478095,5.343281372915953e-12,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.091106835612763,24.091106835612763,19.30941653490962,0.2358333645073196,0.7384573490402326,0.9767803495658005,0.0640692064683666,0.15009810676277427,0.254463840832854,7.3733197711143355,9.450244412154813e-08,1.4115368673326713e-06,94502.44412154813,1411536.8673326713
1,16,"ARX(1,1)",True,0,-172.03711071268697,366.07422142537393,403.15123973477824,-172.03711071351012,366.0742214270202,403.1512397364245,-172.03711071268697,366.07422142537393,403.15123973477824,8.231495485233609e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.528411522636617,24.528411522636617,19.66252317004601,0.2348594133343478,0.7346509586239196,0.977279259517069,0.06449441751925025,0.14954168429456277,0.254089139536056,7.419125696557583,9.460103772469402e-08,1.4117406514556664e-06,94601.03772469402,1411740.6514556664
1,17,"ARX(1,1)",False,4,-139.4210937224428,300.8421874448856,337.9192057542899,-139.42109372242317,300.8421874448464,337.91920575425064,-139.4210937224428,300.8421874448856,337.9192057542899,-1.963940121640917e-11,False,optimizer did not converge,200.0,True,-150.0,False,0.87,True,True,True,True,19920.80135777863,36.80234363874193,19920.80135777863,0.0127718812176755,0.8698765065394205,0.5669095380606134,0.26556101004706134,0.6971141406366037,0.801762911433023,6.3660411433444235,1.1565618937127284e-07,1.488856383623605e-06,115656.18937127283,1488856.3836236051
1,18,"ARX(1,1)",True,0,-171.41618223991054,364.8323644798211,401.9093827892254,-171.41618223956752,364.83236447913504,401.90938278853935,-171.41618223991054,364.8323644798211,401.9093827892254,-3.4302161111554597e-10,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,38.04768206681191,3.8818465420508574,38.04768206681191,0.3078686831975457,0.9688642226407969,0.9999726065804646,0.005356834044303197,0.12797999817137556,0.2644504091626057,6.43069687021492,9.776252104351001e-08,1.4086898405093857e-06,97762.52104351002,1408689.8405093858
1,19,"ARX(1,1)",True,0,-172.03647655955479,366.07295311910957,403.1499714285139,-172.03647655964684,366.0729531192937,403.149971428698,-172.03647655955479,366.07295311910957,403.1499714285139,9.205791684507858e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,24.347637631362787,24.347637631362787,19.570807959460705,0.235385745380512,0.7375048987975256,0.9769587259831638,0.06410348008160992,0.14964243063212165,0.25421751180799496,7.40116228198844,9.453371528682841e-08,1.4117439795689306e-06,94533.71528682842,1411743.9795689306
1,20,"ARX(1,1)",True,0,-172.0398368120156,366.0796736240312,403.1566919334355,-172.03983681200248,366.07967362400495,403.15669193340926,-172.0398368120156,366.0796736240312,403.1566919334355,-1.3130829756846651e-11,True,eligible,200.0,False,-150.0,True,0.87,True,True,True,True,25.437381205074306,25.437381205074306,19.506665304572582,0.2318928050465331,0.7354958781604314,0.9769640922780328,0.06438462462468084,0.148735678131912,0.2533987041269557,7.4150814769430475,9.453143977642982e-08,1.4111782820646379e-06,94531.43977642982,1411178.2820646379
