model_label,attempt,method,llf,converged,stationary,distribution_valid,transition_valid,checks_passed,iterations,warnflag,stationarity_reason,distribution_reason,transition_reason,error
"ARX(2,1)_student_t_r2_arY_spfY_nuN",9,lbfgs,-161.48381483913866,Y,Y,Y,Y,Y,79.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",10,bfgs,-161.48381327374682,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",11,lbfgs,-161.4838134062137,Y,Y,Y,Y,Y,91.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",12,bfgs,-161.48381326526751,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",13,lbfgs,-161.483816951245,Y,Y,Y,Y,Y,58.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",14,bfgs,-161.48381327075634,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",15,lbfgs,-169.38633745895123,Y,N,Y,Y,N,91.0,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",16,bfgs,-161.48381326879172,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",17,lbfgs,-161.48381446668196,Y,Y,Y,Y,Y,109.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",18,bfgs,-161.48381326489576,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",19,lbfgs,-161.48381670841036,Y,Y,Y,Y,Y,66.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",20,bfgs,-169.38633668929964,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",21,lbfgs,-161.48381465699563,Y,Y,Y,Y,Y,80.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",22,bfgs,-161.48381326306642,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",23,lbfgs,-60.89130323286327,N,Y,N,Y,N,0.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",24,bfgs,-169.38633756560924,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",25,lbfgs,-161.48381461046205,Y,Y,Y,Y,Y,100.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",26,bfgs,-161.48381326292315,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",27,lbfgs,-161.4838153631526,Y,Y,Y,Y,Y,69.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",28,bfgs,-161.48381327660152,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",29,lbfgs,-161.48381378283358,Y,Y,Y,Y,Y,74.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",30,bfgs,-161.48381331247433,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",31,lbfgs,-56.558211518578815,N,Y,N,Y,N,0.0,2.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",32,bfgs,-161.48381327448084,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",33,lbfgs,-161.48381553100126,Y,Y,Y,Y,Y,89.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",34,bfgs,-161.4838132636512,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",35,lbfgs,-161.48381492695034,Y,Y,Y,Y,Y,78.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",36,bfgs,-161.4838132956259,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",37,lbfgs,-161.48381642748097,Y,Y,Y,Y,Y,60.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",38,bfgs,-169.38633672856946,Y,N,Y,Y,N,,0.0,regime_0_ar2_nonstationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",39,lbfgs,-161.48381539472092,Y,Y,Y,Y,Y,73.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",40,bfgs,-161.48381337964042,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",41,lbfgs,-161.48382872367665,Y,Y,Y,Y,Y,47.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",42,bfgs,-161.4838132725842,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",43,lbfgs,-161.48381556615686,Y,Y,Y,Y,Y,92.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",44,bfgs,-161.48381326558004,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",45,lbfgs,-161.48381545128206,Y,Y,Y,Y,Y,86.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",46,bfgs,-161.48381326959532,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",47,lbfgs,-161.48383570534907,Y,Y,Y,Y,Y,60.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",48,bfgs,-161.48381339251478,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",49,lbfgs,-161.48381352822173,Y,Y,Y,Y,Y,73.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r2_arY_spfY_nuN",50,bfgs,-161.48381327594467,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",1,lbfgs,-171.97541957615243,Y,Y,Y,N,N,98.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",2,bfgs,-171.22189192857417,Y,Y,N,N,N,,0.0,stationary,nu_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",3,lbfgs,-171.3981397997513,Y,Y,Y,N,N,462.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",4,bfgs,-171.57488888479963,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",5,lbfgs,-171.39814192035368,Y,Y,Y,N,N,379.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",6,bfgs,-171.3981038129972,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",7,lbfgs,-171.3982500565009,Y,Y,Y,N,N,356.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",8,bfgs,-171.39810659470908,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",9,lbfgs,-171.57488557050013,Y,Y,Y,N,N,303.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",10,bfgs,-171.39810657386568,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",11,lbfgs,-171.57504023111912,Y,Y,Y,N,N,340.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",12,bfgs,-171.39810724729244,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",13,lbfgs,-171.39840517938143,Y,Y,Y,N,N,248.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",14,bfgs,-171.85484445340046,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",15,lbfgs,-171.39812588247872,Y,Y,Y,N,N,440.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",16,bfgs,-171.22188860595284,Y,Y,N,N,N,,0.0,stationary,nu_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",17,lbfgs,-171.3981402952952,Y,Y,Y,N,N,392.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",18,bfgs,-171.39810777520017,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",19,lbfgs,-171.5765844046605,Y,Y,Y,N,N,363.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",20,bfgs,-171.22189226439562,Y,Y,N,N,N,,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",21,lbfgs,-171.57496586285419,Y,Y,Y,N,N,381.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",22,bfgs,-171.39810656952824,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",23,lbfgs,-171.3981382157591,Y,Y,Y,N,N,388.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",24,bfgs,-171.85486970099805,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",25,lbfgs,-171.5753188361435,Y,Y,Y,N,N,338.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",26,bfgs,-155.35174880661845,Y,Y,N,N,N,,0.0,stationary,sigma2[1]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",27,lbfgs,-171.39819764745891,Y,Y,Y,N,N,348.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",28,bfgs,-171.3981091120217,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",29,lbfgs,-171.5753612050056,Y,Y,Y,N,N,356.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",30,bfgs,-171.39810969418605,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",31,lbfgs,-171.39816290813744,Y,Y,Y,N,N,324.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",32,bfgs,-171.39810697604833,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",33,lbfgs,-171.39815493749413,Y,Y,Y,N,N,387.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",34,bfgs,-158.0226657028934,Y,Y,N,N,N,,0.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",35,lbfgs,-171.5749064266625,Y,Y,Y,N,N,500.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",36,bfgs,-158.0226984471781,Y,Y,N,N,N,,0.0,stationary,sigma2[1]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",37,lbfgs,-171.3981298212945,Y,Y,Y,N,N,338.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",38,bfgs,-171.39810649742043,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",39,lbfgs,-171.39819107126132,Y,Y,Y,N,N,292.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",40,bfgs,-171.3981067656726,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",41,lbfgs,-171.39815931190762,Y,Y,Y,N,N,372.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",42,bfgs,-171.57490782029555,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",43,lbfgs,-171.39825846706327,Y,Y,Y,N,N,297.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",44,bfgs,-171.39810759572043,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",45,lbfgs,-173.2787774066228,Y,Y,Y,N,N,240.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",46,bfgs,-171.39810530337408,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",47,lbfgs,-171.3981083625538,Y,Y,Y,N,N,357.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",48,bfgs,-171.3981046085084,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",49,lbfgs,-171.2219054536186,Y,Y,N,N,N,174.0,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,1)_student_t_r3_arN_spfN_nuN",50,bfgs,-172.26534148170933,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",1,lbfgs,-151.92686861831783,Y,Y,Y,N,N,461.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",2,bfgs,-157.05590099432064,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",3,lbfgs,-151.9268175132892,Y,Y,Y,N,N,525.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",4,bfgs,-157.0559010910709,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",5,lbfgs,-44.07778776244108,N,Y,N,N,N,162.0,2.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",6,bfgs,-157.05590249003853,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",7,lbfgs,-151.92680107501747,Y,Y,Y,N,N,377.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",8,bfgs,-140.90251518394666,Y,Y,N,Y,N,,0.0,stationary,sigma2[1]_boundary,ok,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",9,lbfgs,-157.0561354381664,Y,Y,Y,N,N,642.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",10,bfgs,-51.880141376669854,N,Y,N,N,N,,2.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",11,lbfgs,-148.9698240048334,N,Y,N,Y,N,1500.0,1.0,stationary,sigma2[2]_boundary,ok,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",12,bfgs,-152.9170601645239,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",13,lbfgs,-151.92690188340111,Y,Y,Y,N,N,402.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",14,bfgs,-151.92678287020755,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",15,lbfgs,-147.80918120725198,Y,Y,Y,N,N,254.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",16,bfgs,-147.80913810838268,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",17,lbfgs,-142.55560435448297,N,Y,N,Y,N,1500.0,1.0,stationary,sigma2[0]_boundary,ok,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",18,bfgs,-156.72023369875598,Y,Y,N,N,N,,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",19,lbfgs,-157.05609273009273,Y,Y,Y,N,N,655.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",20,bfgs,-151.92678302349975,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",21,lbfgs,-156.72024262479894,Y,Y,N,N,N,337.0,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",22,bfgs,-157.05590148966152,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",23,lbfgs,-157.05668249486118,Y,Y,Y,N,N,386.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",24,bfgs,-157.05590136520294,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",25,lbfgs,-147.8111548965513,Y,Y,Y,Y,Y,256.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",26,bfgs,-151.926787469291,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",27,lbfgs,-156.94330710779454,Y,Y,Y,N,N,481.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",28,bfgs,-147.80913459994065,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",29,lbfgs,-156.720244802794,Y,Y,N,N,N,511.0,0.0,stationary,nu_gaussian_limit,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",30,bfgs,-154.5058998312353,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",31,lbfgs,-157.05651410473772,Y,Y,Y,N,N,362.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",32,bfgs,-50.037334176398446,N,Y,N,N,N,,2.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",33,lbfgs,-157.05592707812977,Y,Y,Y,N,N,604.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",34,bfgs,-157.05590144199473,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",35,lbfgs,-147.8093514164184,Y,Y,Y,N,N,258.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",36,bfgs,-157.64496259733608,Y,Y,N,N,N,,0.0,stationary,nu_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",37,lbfgs,-157.0562638349304,Y,Y,Y,N,N,425.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",38,bfgs,-142.41836369740471,Y,Y,N,N,N,,0.0,stationary,sigma2[0]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",39,lbfgs,-151.92683139671482,Y,Y,Y,N,N,475.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",40,bfgs,-157.05590167993694,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",41,lbfgs,-157.05830518777958,Y,Y,Y,N,N,392.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",42,bfgs,-157.05590130038203,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",43,lbfgs,-147.82029707114432,Y,Y,Y,Y,Y,210.0,0.0,stationary,ok,ok,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",44,bfgs,-147.80956933344584,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",45,lbfgs,-154.96009798803948,Y,Y,Y,N,N,547.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",46,bfgs,-151.92678371605678,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",47,lbfgs,-157.05641731096733,Y,Y,Y,N,N,284.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",48,bfgs,-142.69760383516402,Y,Y,N,N,N,,0.0,stationary,sigma2[2]_boundary,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",49,lbfgs,-157.056072752961,Y,Y,Y,N,N,562.0,0.0,stationary,ok,transition_boundary,
"ARX(2,1)_student_t_r3_arY_spfN_nuN",50,bfgs,-151.92678277113697,Y,Y,Y,N,N,,0.0,stationary,ok,transition_boundary,
"ARX(2,2)_normal_r2_arN_spfN_nuN",1,lbfgs,-175.96103944827271,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",2,bfgs,-175.961038038448,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",3,lbfgs,-175.96103946179164,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",4,bfgs,-175.96103803725015,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",5,lbfgs,-175.96103978950813,Y,Y,Y,Y,Y,22.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",6,bfgs,-175.96103830286546,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",7,lbfgs,-175.96104000960366,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",8,bfgs,-175.96103883079167,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",9,lbfgs,-175.96104000031892,Y,Y,Y,Y,Y,13.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",10,bfgs,-175.96103883143962,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",11,lbfgs,-175.96103927197515,Y,Y,Y,Y,Y,22.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",12,bfgs,-175.96103896072404,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",13,lbfgs,-175.96103892380467,Y,Y,Y,Y,Y,23.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",14,bfgs,-175.96103803767596,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",15,lbfgs,-175.9610441410502,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",16,bfgs,-175.9610380222298,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",17,lbfgs,-175.9610395678484,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",18,bfgs,-175.9610390237448,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",19,lbfgs,-175.96103984269448,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",20,bfgs,-175.96103804410933,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",21,lbfgs,-175.9610547590949,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",22,bfgs,-175.96103882477198,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",23,lbfgs,-175.96104810384855,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",24,bfgs,-175.96103801936363,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",25,lbfgs,-175.9610397754505,Y,Y,Y,Y,Y,18.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",26,bfgs,-175.96103879819827,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",27,lbfgs,-175.96105583753908,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",28,bfgs,-175.96103825122273,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",29,lbfgs,-175.96103866689174,Y,Y,Y,Y,Y,23.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",30,bfgs,-175.9610385635341,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",31,lbfgs,-175.9610405530806,Y,Y,Y,Y,Y,14.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",32,bfgs,-175.96103802542186,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",33,lbfgs,-175.96103897792182,Y,Y,Y,Y,Y,21.0,0.0,stationary,ok,ok,
"ARX(2,2)_normal_r2_arN_spfN_nuN",34,bfgs,-175.96103803721152,Y,Y,Y,Y,Y,,0.0,stationary,ok,ok,
