seed,draw,random_state,mean_type,success,status,loglik,AIC,BIC,corrected_loglik,corrected_AIC,corrected_BIC,selection_eligible,selection_reason,param_p0,param_n0,param_rho_p,param_phi_p_plus,param_phi_p_minus,param_sigma_p,param_sigma_n,param_c,param_rho_1,param_phi_1,param_rho_2,param_phi_2,selection_p_t_q05,selection_p_t_median,selection_p_t_q95,selection_n_t_q05,selection_n_t_median,selection_n_t_q95,selection_cond_var_q05,selection_cond_var_median,selection_cond_var_q95,selection_cond_skewness_q05,selection_cond_skewness_median,selection_cond_skewness_q95,selection_cond_excess_kurtosis_q05,selection_cond_excess_kurtosis_median,selection_cond_excess_kurtosis_q95
1,11,10011,"ARX(1,1)",True,0,-75.86137900697156,171.72275801394312,205.42913829521973,-75.86137900697156,171.72275801394312,205.42913829521973,True,eligible,5.807199661610824,3.932806994161378,0.8233721152180798,0.1655612250158226,0.0051763302089791,0.1053913102723386,0.3650195663841294,-0.1432881887335425,0.2025473396180555,-0.3234955759278617,,,52.98078450216849,88.90562512237828,326.90391396112705,3.932806994161378,3.932806994161378,3.932806994161378,1.1124793534421,1.5115083516505121,4.155033476079796,-0.2585034130730301,-0.17439503515734367,0.3828141180455544,0.4581261236419399,0.4847190001021855,0.6608940083575665
1,12,10012,"ARX(1,1)",True,0,-164.1192326469282,348.2384652938564,381.944845575133,-164.1192326469282,348.2384652938564,381.944845575133,True,eligible,5.723505720370866,1.7559757774385252,0.543014176405264,0.3835673686506283,0.4128148561857546,0.1230931229660736,0.2495560777083608,0.478647796208801,0.3559470169082162,0.25572014761312,,,14.021440097706508,18.877632649490952,52.86631342202498,1.7559757774385252,1.7559757774385252,1.7559757774385252,0.32181076922000795,0.3953913953196516,0.9103850626578622,-0.002279757656005809,0.01583478045680243,0.14261913809762555,0.06017844380530389,0.06686776900748449,0.11368661658325398
1,13,10013,"ARX(1,1)",True,0,-162.1019921518084,344.2039843036168,377.9103645848934,-162.1019921518084,344.2039843036168,377.9103645848934,True,eligible,2.576512685638582,0.575207085970729,0.1876538305673651,0.75806182480334,0.479619437368942,0.1738445224323856,0.3777528491426805,0.1585315133054642,0.1624508079120665,0.7344090538594992,,,3.259837012178739,4.876315897559845,27.063874913723787,0.575207085970729,0.575207085970729,0.575207085970729,0.18059897604605857,0.2294520683360347,0.9000026570932758,-0.027758434628272863,-0.010772749631280533,0.22237034410723455,0.08814042210987377,0.09699902699934097,0.21859097636748417
1,14,10014,"ARX(1,1)",True,0,-160.09910450390237,340.19820900780473,373.90458928908134,-160.09910450390237,340.19820900780473,373.90458928908134,True,eligible,1.304787045794096,0.7415606258557038,0.2584881922662959,0.6214084094033959,0.583551374496076,0.2361177983570564,0.4079837628322676,0.1077475339603059,0.2863413078682673,0.6475221669324357,,,1.8400880590423425,2.782394279786001,12.219177505411462,0.7415606258557038,0.7415606258557038,0.7415606258557038,0.2260212033726416,0.278556296721882,0.8046721991336574,-0.05227193410650193,-0.027462992950291767,0.22098766416591695,0.15759005547768098,0.17516355317380333,0.3511544196497327
1,15,10015,"ARX(1,1)",True,0,-172.28147674337058,364.56295348674115,398.26933376801776,-172.28147674337058,364.56295348674115,398.26933376801776,True,eligible,1.7975957718438378,0.0931682381030857,0.5342815971309706,0.6684193167277889,0.0507881970157329,0.1754992275617828,1.0713152229677056,0.1630232638740958,0.2634198064446355,0.6140653447493549,,,3.9988383601465194,5.595874189760804,27.79260406543878,0.0931682381030857,0.0931682381030857,0.0931682381030857,0.23009484317804432,0.2792835129924349,0.9629423242525684,-0.1858825648084715,-0.16861741769403726,0.07134576888988292,0.7591174079711822,0.7682074679181536,0.8945475295843796
1,16,10016,"ARX(1,1)",True,0,689.1117731513433,-1358.2235463026866,-1324.51716602141,689.1117731513433,-1358.2235463026866,-1324.51716602141,True,eligible,7.239257306377858,4.0083881104081005,0.9376869757697692,0.0475660762338003,0.0470881023490131,0.6939913753819228,1.7457454587777113,0.118923468222999,0.2813815250882985,0.8576724754526301,,,116.37199768616544,116.97018695284217,300.64496575514903,4.0083881104081005,4.0083881104081005,4.0083881104081005,68.26362306141546,68.55172538619937,157.0139123978429,35.14072643492047,35.54060749217548,158.32459715918222,385.3432946842517,386.17583669899244,641.8089262906499
1,17,10017,"ARX(1,1)",True,0,-166.43193877036578,352.86387754073155,386.57025782200816,-166.43193877036578,352.86387754073155,386.57025782200816,True,eligible,3.986896671092481,0.6432927294852788,0.2637893834988449,0.7096203802573189,0.3939543639211372,0.1432357122433501,0.3822938076582736,0.0552759053630839,0.3015224565166776,0.5623714498242818,,,5.602587884606601,8.440269218270913,42.36349988617926,0.6432927294852788,0.6432927294852788,0.6432927294852788,0.20896162521818093,0.26718082707525814,0.9631657463363794,-0.03895515081944598,-0.022277013130970337,0.17710277811102412,0.09659171428370367,0.10375842907580807,0.18943334829224068
1,18,10018,"ARX(1,1)",True,0,-96.29798501923855,212.5959700384771,246.3023503197537,-96.29798501923855,212.5959700384771,246.3023503197537,True,eligible,1.9335002031170976,3.9019713376858833,0.4487673820322568,1.0259181044950791,0.0407097538933699,0.0502392395796019,0.1546610385008584,0.2312175966855121,0.025132569146091,0.8119528685582251,,,4.4401588358874395,24.25351672451339,516.8522714193558,3.9019713376858833,3.9019713376858833,3.9019713376858833,0.10454217550578608,0.15455071819748878,1.3978607110068388,-0.027744618271160995,-0.02271983595653059,0.1022060612443935,0.013565218296488164,0.014322542024108353,0.033151088261630185
1,19,10019,"ARX(1,1)",True,0,-132.18295251881995,284.3659050376399,318.0722853189165,-132.18295251881995,284.3659050376399,318.0722853189165,True,eligible,5.749946649873356,2.108844984705931,0.2743383165553174,0.7541241296971277,0.3855603766541854,0.1229641021140812,0.3054253503452115,0.3395374198365802,0.1183315724030809,0.5089541564463536,,,8.202796007558316,11.837868204846938,72.54603578615477,2.108844984705931,2.108844984705931,2.108844984705931,0.3207505284476891,0.3757134395187013,1.2936312785493398,-0.0896663908004927,-0.0761494607816465,0.14959242500015385,0.12135924706049088,0.12634553854980973,0.20961998343390542
1,20,10020,"ARX(1,1)",True,0,-157.43141862253518,334.86283724507035,368.56921752634696,-157.43141862253518,334.86283724507035,368.56921752634696,True,eligible,1.4418506081846836,0.5244241870275899,0.4520508209396888,0.9551776948939764,0.1138802014259903,0.162340965325089,0.3492440432090958,0.0419389498885243,0.1134527510178348,0.8880894058712552,,,2.8201523103495267,5.565610693162404,45.42286492730042,0.5244241870275899,0.5244241870275899,0.5244241870275899,0.13828870830670079,0.21064413566461063,1.2610656905778597,-0.02054697280902902,0.0029455270385558494,0.34399842548435156,0.0585638873900038,0.0700052726994731,0.23610584298130313
1,21,10021,"ARX(1,1)",True,0,-154.35346020771698,328.70692041543396,362.41330069671056,-154.35346020771698,328.70692041543396,362.41330069671056,True,eligible,1.9104522024482289,0.8630875442539838,0.5797118105035389,0.6162510262540338,0.0441458180893996,0.1065045045538019,0.3252213916104784,0.2951739269928567,0.1922391154395806,0.5451638169214185,,,4.974019884766588,9.025252102408226,82.30255389310943,0.8630875442539838,0.8630875442539838,0.8630875442539838,0.1477092159489062,0.19366319168726864,1.0248629767795232,-0.04735927812464889,-0.03757066728806544,0.13948237530488888,0.06177252773045174,0.06490012117271263,0.12147096091602998
